,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index_x,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Nr_BGCs,index_y,Virulence orfs total,Orfs_anno_virs%,P,BGCs/genomesize,merops_perMb,virs_perMb,bgc_perMb
502,GCA_900099675.1,31,1.224328594,2532,GCA_900099675.1,99,6,3.909952607,GCA_900099675.1,Myroides,Flavobacteriaceae,2967042,99.65,False,1,GCA_900099675.1,195,7.701421801,1.523076923,3.37E-07,0.033366565,0.065722022,0.000337036
900,GCA_900142775.1,254,7.248858447,3504,GCA_900142775.1,100,180,2.853881279,GCA_900142775.1,Flavobacterium,Flavobacteriaceae,4230539,99.29,False,5,GCA_900142775.1,303,8.647260274,0.564971751,1.18E-06,0.02363765,0.071622079,0.001181882
2464,GCA_002920895.1,214,6.631546328,3227,GCA_002920895.1,100,134,3.098853424,GCA_002920895.1,Flavobacterium,Flavobacteriaceae,3823090,98.91,False,2,GCA_002920895.1,269,8.335915711,0.636942675,5.23E-07,0.026156852,0.070361932,0.000523137
1798,GCA_007997385.1,161,5.18685567,3104,GCA_007997385.1,100,91,3.221649485,GCA_007997385.1,Seonamhaeicola,Flavobacteriaceae,3707663,99.34,False,2,GCA_007997385.1,270,8.698453608,0.766283525,5.39E-07,0.026971168,0.072822152,0.000539423
2130,GCA_002291575.1,145,4.998276456,2901,GCA_002291575.1,100,101,3.447087211,GCA_002291575.1,Zunongwangia,Flavobacteriaceae,3552608,86.15,True,2,GCA_002291575.1,231,7.962771458,0.816326531,5.63E-07,0.028148335,0.065022654,0.000562967
1734,GCA_900141715.1,117,3.954038527,2959,GCA_900141715.1,100,53,3.379520108,GCA_900141715.1,Arenitalea,Flavobacteriaceae,3377931,99.34,False,2,GCA_900141715.1,247,8.347414667,0.921658986,5.92E-07,0.02960392,0.073121683,0.000592078
569,GCA_000283015.1,117,3.950033761,2962,GCA_000283015.1,100,53,3.376097232,GCA_000283015.1,Arenitalea,Flavobacteriaceae,3384849,99.34,False,2,GCA_000283015.1,247,8.338960162,0.921658986,5.91E-07,0.029543415,0.072972236,0.000590868
1580,GCA_003533615.1,83,1.991362764,4168,GCA_003533615.1,100,46,2.399232246,GCA_003533615.1,Arenibacter,Flavobacteriaceae,4452721,75.78,True,3,GCA_003533615.1,215,5.158349328,1.092896175,6.74E-07,0.022458178,0.048285082,0.000673745
2461,GCA_001430865.1,71,2.716143841,2614,GCA_001430865.1,100,25,3.825554705,GCA_001430865.1,Nonlabens,Flavobacteriaceae,2884293,99.35,False,3,GCA_001430865.1,208,7.957153787,1.169590643,1.04E-06,0.034670541,0.072114726,0.001040116
339,GCA_011784885.1,70,2.722676002,2571,GCA_011784885.1,100,25,3.889537145,GCA_011784885.1,Nonlabens,Flavobacteriaceae,2852234,99.47,False,3,GCA_011784885.1,205,7.973551147,1.176470588,1.05E-06,0.035060237,0.071873486,0.001051807
2333,GCA_007827455.1,70,2.611940299,2680,GCA_007827455.1,100,25,3.731343284,GCA_007827455.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,3101420,99.66,False,1,GCA_007827455.1,249,9.291044776,1.176470588,3.22E-07,0.032243295,0.080285805,0.000322433
409,GCA_002790195.1,68,2.828618968,2404,GCA_002790195.1,100,38,4.159733777,GCA_002790195.1,UM-FILTER-40-17,Flavobacteriaceae,2689594,95.61,True,4,GCA_002790195.1,187,7.778702163,1.19047619,1.49E-06,0.037180333,0.069527222,0.001487213
341,GCA_003860545.1,67,2.838983051,2360,GCA_003860545.1,100,27,4.237288136,GCA_003860545.1,Planobacterium,Weeksellaceae,2538787,100,False,1,GCA_003860545.1,171,7.245762712,1.19760479,3.94E-07,0.039388889,0.067355001,0.000393889
293,GCA_001045435.1,65,2.206381534,2946,GCA_001045435.1,100,20,3.39443313,GCA_001045435.1,Kaistella,Weeksellaceae,3154203,100,False,1,GCA_001045435.1,203,6.890699253,1.212121212,3.17E-07,0.03170373,0.064358572,0.000317037
2031,GCA_013001965.1,63,2.557856273,2463,GCA_013001965.1,100,24,4.060089322,GCA_013001965.1,SHLJ01,Flavobacteriaceae,2738595,88.24,True,1,GCA_013001965.1,188,7.632967925,1.226993865,3.65E-07,0.036515074,0.06864834,0.000365151
542,GCA_900610385.1,58,2.194475974,2643,GCA_900610385.1,100,7,3.783579266,GCA_900610385.1,Flavobacterium,Flavobacteriaceae,2904503,99.29,False,3,GCA_900610385.1,200,7.567158532,1.265822785,1.03E-06,0.034429298,0.068858596,0.001032879
1460,GCA_900130145.1,58,2.394715111,2422,GCA_900130145.1,100,8,4.128819158,GCA_900130145.1,Flavobacterium,Flavobacteriaceae,2783852,99.29,False,2,GCA_900130145.1,204,8.422791082,1.265822785,7.18E-07,0.03592145,0.073279758,0.000718429
468,GCA_000754405.1,57,2.426564496,2349,GCA_000754405.1,100,7,4.257130694,GCA_000754405.1,Flavobacterium,Flavobacteriaceae,2715909,99.29,False,2,GCA_000754405.1,200,8.514261388,1.27388535,7.36E-07,0.036820085,0.07364017,0.000736402
2427,GCA_006778465.1,57,2.33702337,2439,GCA_006778465.1,100,7,4.100041,GCA_006778465.1,Flavobacterium,Flavobacteriaceae,2730491,99.29,False,3,GCA_006778465.1,200,8.200082001,1.27388535,1.10E-06,0.03662345,0.0732469,0.001098703
490,GCA_006778585.1,57,2.331288344,2445,GCA_006778585.1,100,7,4.08997955,GCA_006778585.1,Flavobacterium,Flavobacteriaceae,2730165,99.29,False,3,GCA_006778585.1,199,8.139059305,1.27388535,1.10E-06,0.036627823,0.072889367,0.001098835
836,GCA_900610125.1,57,2.398989899,2376,GCA_900610125.1,100,7,4.208754209,GCA_900610125.1,Flavobacterium,Flavobacteriaceae,2692817,99.29,False,2,GCA_900610125.1,202,8.501683502,1.27388535,7.43E-07,0.037135832,0.075014381,0.000742717
451,GCA_900610085.1,57,2.4,2375,GCA_900610085.1,100,7,4.210526316,GCA_900610085.1,Flavobacterium,Flavobacteriaceae,2700075,99.29,False,2,GCA_900610085.1,202,8.505263158,1.27388535,7.41E-07,0.037036008,0.074812737,0.00074072
1456,GCA_006778185.1,57,2.345679012,2430,GCA_006778185.1,100,7,4.115226337,GCA_006778185.1,Flavobacterium,Flavobacteriaceae,2716803,99.29,False,3,GCA_006778185.1,199,8.189300412,1.27388535,1.10E-06,0.036807969,0.073247858,0.001104239
2167,GCA_003788665.1,56,2.231964926,2509,GCA_003788665.1,100,7,3.985651654,GCA_003788665.1,Flavobacterium,Flavobacteriaceae,2813934,99.29,False,3,GCA_003788665.1,201,8.011159825,1.282051282,1.07E-06,0.035537436,0.071430247,0.001066123
1268,GCA_002150245.1,56,2.286647611,2449,GCA_002150245.1,100,7,4.083299306,GCA_002150245.1,Flavobacterium,Flavobacteriaceae,2736904,99.29,False,3,GCA_002150245.1,200,8.166598612,1.282051282,1.10E-06,0.036537635,0.07307527,0.001096129
1208,GCA_900186525.1,56,2.31884058,2415,GCA_900186525.1,100,7,4.140786749,GCA_900186525.1,Flavobacterium,Flavobacteriaceae,2719311,99.29,False,3,GCA_900186525.1,203,8.405797101,1.282051282,1.10E-06,0.036774021,0.074651263,0.001103221
1687,GCA_003732575.1,56,2.239104358,2501,GCA_003732575.1,100,7,3.99840064,GCA_003732575.1,Flavobacterium,Flavobacteriaceae,2800951,99.29,False,3,GCA_003732575.1,205,8.196721311,1.282051282,1.07E-06,0.03570216,0.073189427,0.001071065
2355,GCA_900186395.1,56,2.28198859,2454,GCA_900186395.1,100,7,4.074979625,GCA_900186395.1,Flavobacterium,Flavobacteriaceae,2735552,99.29,False,3,GCA_900186395.1,203,8.272208639,1.282051282,1.10E-06,0.036555693,0.074208057,0.001096671
548,GCA_002150255.1,56,2.252614642,2486,GCA_002150255.1,100,7,4.022526146,GCA_002150255.1,Flavobacterium,Flavobacteriaceae,2785237,99.29,False,3,GCA_002150255.1,205,8.2461786,1.282051282,1.08E-06,0.035903587,0.073602354,0.001077108
806,GCA_900186455.1,55,2.123552124,2590,GCA_900186455.1,100,7,3.861003861,GCA_900186455.1,Flavobacterium,Flavobacteriaceae,2844904,99.29,False,2,GCA_900186455.1,201,7.760617761,1.290322581,7.03E-07,0.035150571,0.070652648,0.000703011
1834,GCA_900610325.1,55,2.219531881,2478,GCA_900610325.1,100,7,4.03551251,GCA_900610325.1,Flavobacterium,Flavobacteriaceae,2754079,99.29,False,2,GCA_900610325.1,195,7.869249395,1.290322581,7.26E-07,0.036309779,0.070804069,0.000726196
1282,GCA_900148835.1,49,1.840721262,2662,GCA_900148835.1,100,15,3.756574005,GCA_900148835.1,Flavobacterium,Flavobacteriaceae,2854482,99.29,False,3,GCA_900148835.1,212,7.96393689,1.342281879,1.05E-06,0.035032626,0.074269167,0.001050979
283,GCA_013389595.1,36,1.115587233,3227,GCA_013389595.1,100,6,3.098853424,GCA_013389595.1,Myroides,Flavobacteriaceae,3549933,99.53,False,1,GCA_013389595.1,227,7.034397273,1.470588235,2.82E-07,0.028169546,0.063944869,0.000281695
2006,GCA_014050215.1,33,1.099267155,3002,GCA_014050215.1,100,4,3.331112592,GCA_014050215.1,Myroides,Flavobacteriaceae,3187683,99.16,False,1,GCA_014050215.1,218,7.26182545,1.503759398,3.14E-07,0.031370748,0.068388231,0.000313707
477,GCA_011007495.1,33,1.098535286,3004,GCA_011007495.1,100,4,3.328894807,GCA_011007495.1,Myroides,Flavobacteriaceae,3186434,99.16,False,1,GCA_011007495.1,218,7.256990679,1.503759398,3.14E-07,0.031383044,0.068415037,0.00031383
1388,GCA_003865405.1,31,0.959158416,3232,GCA_003865405.1,100,5,3.094059406,GCA_003865405.1,Myroides,Flavobacteriaceae,3453487,99.53,False,3,GCA_003865405.1,210,6.497524752,1.526717557,8.69E-07,0.02895624,0.060808105,0.000868687
819,GCA_009909155.2,231,6.414884754,3601,GCA_009909155.2,101,164,2.804776451,GCA_009909155.2,Flavobacterium,Flavobacteriaceae,4268163,99.65,False,5,GCA_009909155.2,297,8.24770897,0.608433735,1.17E-06,0.023663576,0.069584971,0.001171464
553,GCA_900111025.1,134,4.519392917,2965,GCA_900111025.1,101,71,3.406408094,GCA_900111025.1,Jejuia,Flavobacteriaceae,3480311,99.01,False,2,GCA_900111025.1,234,7.892074199,0.859574468,5.75E-07,0.029020395,0.067235371,0.000574661
129,GCA_014303495.1,88,2.805227925,3137,GCA_014303495.1,101,29,3.219636595,GCA_014303495.1,Winogradskyella,Flavobacteriaceae,3566174,87.35,False,2,GCA_014303495.1,240,7.650621613,1.068783069,5.61E-07,0.028321669,0.067299016,0.000560825
2054,GCA_009994925.1,76,2.965275068,2563,GCA_009994925.1,101,41,3.940694499,GCA_009994925.1,Polaribacter,Flavobacteriaceae,2816942,95.42,True,3,GCA_009994925.1,175,6.827936012,1.141242938,1.06E-06,0.035854483,0.062124105,0.001064985
507,GCA_000747685.1,74,2.03632361,3634,GCA_000747685.1,101,33,2.779306549,GCA_000747685.1,Nonlabens,Flavobacteriaceae,3252740,94.29,False,3,GCA_000747685.1,227,6.246560264,1.154285714,9.22E-07,0.031050745,0.069787318,0.000922299
91,GCA_000764815.1,67,1.848785872,3624,GCA_000764815.1,101,30,2.786975717,GCA_000764815.1,Nonlabens,Flavobacteriaceae,3258856,94.59,False,3,GCA_000764815.1,237,6.539735099,1.202380952,9.21E-07,0.030992471,0.072724907,0.000920568
581,GCA_000169355.1,64,2.516712544,2543,GCA_000169355.1,101,24,3.971686984,GCA_000169355.1,Flavobacterium,Flavobacteriaceae,2806989,99.62,False,2,GCA_000169355.1,201,7.904050334,1.224242424,7.13E-07,0.035981616,0.071606978,0.000712507
1542,GCA_900104195.1,62,2.481985588,2498,GCA_900104195.1,101,24,4.043234588,GCA_900104195.1,Cloacibacterium,Weeksellaceae,2736266,100,False,1,GCA_900104195.1,189,7.566052842,1.239263804,3.65E-07,0.036911616,0.069072232,0.000365462
18,GCA_003860565.1,62,2.439984258,2541,GCA_003860565.1,101,24,3.974813066,GCA_003860565.1,Cloacibacterium,Weeksellaceae,2759562,100,False,1,GCA_003860565.1,189,7.438016529,1.239263804,3.62E-07,0.036600011,0.06848913,0.000362376
1819,GCA_001747495.1,62,2.494969819,2485,GCA_001747495.1,101,24,4.064386318,GCA_001747495.1,Cloacibacterium,Weeksellaceae,2727353,100,False,1,GCA_001747495.1,189,7.605633803,1.239263804,3.67E-07,0.037032243,0.06929796,0.000366656
125,GCA_013002065.1,59,2.283281734,2584,GCA_013002065.1,101,18,3.908668731,GCA_013002065.1,SMXJ01,Flavobacteriaceae,2809051,94.39,True,2,GCA_013002065.1,234,9.055727554,1.2625,7.12E-07,0.035955203,0.083302154,0.000711984
2317,GCA_003315315.1,57,2.183908046,2610,GCA_003315315.1,101,7,3.869731801,GCA_003315315.1,Oceanihabitans,Flavobacteriaceae,2894947,98.18,False,1,GCA_003315315.1,218,8.352490421,1.278481013,3.45E-07,0.034888376,0.075303624,0.000345429
2079,GCA_900186435.1,56,2.274573517,2462,GCA_900186435.1,101,7,4.102355808,GCA_900186435.1,Flavobacterium,Flavobacteriaceae,2752456,99.29,False,3,GCA_900186435.1,201,8.164094232,1.286624204,1.09E-06,0.036694501,0.073025691,0.001089936
1479,GCA_900610295.1,56,2.249899558,2489,GCA_900610295.1,101,7,4.05785456,GCA_900610295.1,Flavobacterium,Flavobacteriaceae,2805798,99.29,False,3,GCA_900610295.1,203,8.155885898,1.286624204,1.07E-06,0.035996889,0.072350183,0.001069215
372,GCA_900610345.1,56,2.380952381,2352,GCA_900610345.1,101,7,4.294217687,GCA_900610345.1,Flavobacterium,Flavobacteriaceae,2690425,99.29,False,2,GCA_900610345.1,203,8.630952381,1.286624204,7.43E-07,0.037540537,0.075452763,0.000743377
2434,GCA_000754365.1,56,2.260799354,2477,GCA_000754365.1,101,7,4.077513121,GCA_000754365.1,Flavobacterium,Flavobacteriaceae,2835130,99.29,False,3,GCA_000754365.1,207,8.356883327,1.286624204,1.06E-06,0.035624469,0.073012525,0.001058153
282,GCA_013343195.3,56,2.27365002,2463,GCA_013343195.3,101,7,4.100690215,GCA_013343195.3,Flavobacterium,Flavobacteriaceae,2830557,99.29,False,3,GCA_013343195.3,205,8.32318311,1.286624204,1.06E-06,0.035682023,0.072423908,0.001059862
1530,GCA_900186665.1,56,2.356902357,2376,GCA_900186665.1,101,7,4.250841751,GCA_900186665.1,Flavobacterium,Flavobacteriaceae,2688736,99.29,False,3,GCA_900186665.1,205,8.627946128,1.286624204,1.12E-06,0.037564119,0.076244005,0.001115766
734,GCA_013343175.2,56,2.250803859,2488,GCA_013343175.2,101,7,4.059485531,GCA_013343175.2,Flavobacterium,Flavobacteriaceae,2860423,99.29,False,3,GCA_013343175.2,205,8.239549839,1.286624204,1.05E-06,0.035309463,0.071667722,0.001048796
1577,GCA_009730675.1,56,2.271805274,2465,GCA_009730675.1,101,7,4.097363083,GCA_009730675.1,Flavobacterium,Flavobacteriaceae,2836981,99.29,False,3,GCA_009730675.1,202,8.194726166,1.286624204,1.06E-06,0.035601225,0.071202451,0.001057462
887,GCA_000971685.2,56,2.290388548,2445,GCA_000971685.2,101,7,4.130879346,GCA_000971685.2,Flavobacterium,Flavobacteriaceae,2806870,99.29,False,3,GCA_000971685.2,206,8.425357873,1.286624204,1.07E-06,0.035983141,0.073391358,0.001068806
914,GCA_000971575.2,56,2.245388933,2494,GCA_000971575.2,101,7,4.049719326,GCA_000971575.2,Flavobacterium,Flavobacteriaceae,2848408,99.29,False,3,GCA_000971575.2,202,8.099438653,1.286624204,1.05E-06,0.035458403,0.070916807,0.00105322
210,GCA_900186405.1,56,2.324616023,2409,GCA_900186405.1,101,7,4.192611042,GCA_900186405.1,Flavobacterium,Flavobacteriaceae,2707515,99.29,False,3,GCA_900186405.1,203,8.426733084,1.286624204,1.11E-06,0.037303579,0.074976501,0.001108027
1010,GCA_900186565.1,56,2.288516551,2447,GCA_900186565.1,101,7,4.127503065,GCA_900186565.1,Flavobacterium,Flavobacteriaceae,2735210,99.29,False,3,GCA_900186565.1,203,8.295872497,1.286624204,1.10E-06,0.036925867,0.074217336,0.001096808
2192,GCA_900610065.1,56,2.324616023,2409,GCA_900610065.1,101,7,4.192611042,GCA_900610065.1,Flavobacterium,Flavobacteriaceae,2722288,99.29,False,3,GCA_900610065.1,203,8.426733084,1.286624204,1.10E-06,0.037101144,0.074569627,0.001102014
2503,GCA_900610225.1,56,2.303578774,2431,GCA_900610225.1,101,7,4.154668861,GCA_900610225.1,Flavobacterium,Flavobacteriaceae,2760867,99.29,False,3,GCA_900610225.1,203,8.350473056,1.286624204,1.09E-06,0.036582711,0.073527627,0.001086615
2262,GCA_900610215.1,56,2.304526749,2430,GCA_900610215.1,101,7,4.156378601,GCA_900610215.1,Flavobacterium,Flavobacteriaceae,2758101,99.29,False,3,GCA_900610215.1,203,8.353909465,1.286624204,1.09E-06,0.036619399,0.073601366,0.001087705
1805,GCA_900610355.1,56,2.265372168,2472,GCA_900610355.1,101,7,4.085760518,GCA_900610355.1,Flavobacterium,Flavobacteriaceae,2763932,99.29,False,2,GCA_900610355.1,199,8.050161812,1.286624204,7.24E-07,0.036542144,0.071998877,0.000723607
1015,GCA_900186345.1,55,2.285002077,2407,GCA_900186345.1,101,7,4.196094724,GCA_900186345.1,Flavobacterium,Flavobacteriaceae,2704009,99.29,False,3,GCA_900186345.1,201,8.350643955,1.294871795,1.11E-06,0.037351947,0.074334072,0.001109464
2244,GCA_000831205.1,55,2.295492487,2396,GCA_000831205.1,101,7,4.215358932,GCA_000831205.1,Flavobacterium,Flavobacteriaceae,2699386,99.29,False,3,GCA_000831205.1,203,8.47245409,1.294871795,1.11E-06,0.037415916,0.075202287,0.001111364
1907,GCA_900610275.1,55,2.231237323,2465,GCA_900610275.1,101,7,4.097363083,GCA_900610275.1,Flavobacterium,Flavobacteriaceae,2786327,99.29,False,3,GCA_900610275.1,202,8.194726166,1.294871795,1.08E-06,0.036248437,0.072496875,0.001076686
1534,GCA_900610285.1,55,2.252252252,2442,GCA_900610285.1,101,7,4.135954136,GCA_900610285.1,Flavobacterium,Flavobacteriaceae,2778580,99.29,False,3,GCA_900610285.1,202,8.271908272,1.294871795,1.08E-06,0.036349502,0.072699005,0.001079688
989,GCA_900186805.1,55,2.308984047,2382,GCA_900186805.1,101,7,4.240134341,GCA_900186805.1,Flavobacterium,Flavobacteriaceae,2694310,99.29,False,3,GCA_900186805.1,204,8.564231738,1.294871795,1.11E-06,0.037486407,0.075715118,0.001113458
247,GCA_003433335.1,55,2.308015107,2383,GCA_003433335.1,101,7,4.238355015,GCA_003433335.1,Flavobacterium,Flavobacteriaceae,2692540,99.29,False,3,GCA_003433335.1,203,8.51867394,1.294871795,1.11E-06,0.037511049,0.075393495,0.00111419
184,GCA_003433355.1,55,2.297410192,2394,GCA_003433355.1,101,7,4.218880535,GCA_003433355.1,Flavobacterium,Flavobacteriaceae,2697393,99.29,False,3,GCA_003433355.1,202,8.437761069,1.294871795,1.11E-06,0.037443561,0.074887122,0.001112185
1137,GCA_003433315.1,55,2.296450939,2395,GCA_003433315.1,101,7,4.217118998,GCA_003433315.1,Flavobacterium,Flavobacteriaceae,2699630,99.12,False,3,GCA_003433315.1,203,8.475991649,1.294871795,1.11E-06,0.037412534,0.07519549,0.001111263
2199,GCA_002150145.1,55,2.243066884,2452,GCA_002150145.1,101,7,4.11908646,GCA_002150145.1,Flavobacterium,Flavobacteriaceae,2766635,99.29,False,3,GCA_002150145.1,204,8.319738989,1.294871795,1.08E-06,0.036506442,0.073735784,0.00108435
2077,GCA_000831185.1,55,2.308984047,2382,GCA_000831185.1,101,7,4.240134341,GCA_000831185.1,Flavobacterium,Flavobacteriaceae,2684585,99.29,False,3,GCA_000831185.1,202,8.480268682,1.294871795,1.12E-06,0.037622202,0.075244405,0.001117491
435,GCA_000831225.1,55,2.300292765,2391,GCA_000831225.1,101,7,4.224173986,GCA_000831225.1,Flavobacterium,Flavobacteriaceae,2698020,99.29,False,3,GCA_000831225.1,202,8.448347972,1.294871795,1.11E-06,0.03743486,0.074869719,0.001111927
1112,GCA_900610245.1,55,2.279320348,2413,GCA_900610245.1,101,7,4.185661003,GCA_900610245.1,Flavobacterium,Flavobacteriaceae,2738778,99.29,False,3,GCA_900610245.1,203,8.412764194,1.294871795,1.10E-06,0.036877761,0.074120648,0.001095379
191,GCA_013457195.1,55,2.202643172,2497,GCA_013457195.1,101,7,4.044853825,GCA_013457195.1,Flavobacterium,Flavobacteriaceae,2839750,98.94,False,3,GCA_013457195.1,207,8.289947938,1.294871795,1.06E-06,0.035566511,0.072893741,0.001056431
2324,GCA_001510795.1,53,2.225955481,2381,GCA_001510795.1,101,7,4.241915162,GCA_001510795.1,Flavobacterium,Flavobacteriaceae,2713260,96.11,False,2,GCA_001510795.1,198,8.315833683,1.311688312,7.37E-07,0.037224593,0.072974945,0.000737121
632,GCA_900610265.1,53,2.1783806,2433,GCA_900610265.1,101,7,4.151253596,GCA_900610265.1,Flavobacterium,Flavobacteriaceae,2768087,99.29,False,3,GCA_900610265.1,201,8.261405672,1.311688312,1.08E-06,0.036487292,0.072613325,0.001083781
16,GCA_000981625.1,52,2.494004796,2085,GCA_000981625.1,101,24,4.8441247,GCA_000981625.1,Polaribacter,Flavobacteriaceae,2371565,83.59,True,2,GCA_000981625.1,161,7.721822542,1.320261438,8.43E-07,0.042587911,0.067887661,0.000843325
659,GCA_900111965.1,46,1.947502117,2362,GCA_900111965.1,101,6,4.276037257,GCA_900111965.1,Flavobacterium,Flavobacteriaceae,2573799,99.29,False,2,GCA_900111965.1,219,9.271803556,1.37414966,7.77E-07,0.039241604,0.08508823,0.000777061
1052,GCA_002710605.1,46,1.787101787,2574,GCA_002710605.1,101,6,3.923853924,GCA_002710605.1,Marinirhabdus,Flavobacteriaceae,2827613,84.27,True,3,GCA_002710605.1,227,8.818958819,1.37414966,1.06E-06,0.035719174,0.080279727,0.001060966
1738,GCA_002337205.1,44,1.635079896,2691,GCA_002337205.1,101,17,3.753251579,GCA_002337205.1,Dokdonia,Flavobacteriaceae,3132538,82.8,True,3,GCA_002337205.1,200,7.432181345,1.393103448,9.58E-07,0.032242227,0.063845993,0.00095769
2266,GCA_006546625.1,40,1.526135063,2621,GCA_006546625.1,101,5,3.853491034,GCA_006546625.1,Mesonia,Flavobacteriaceae,2923547,98.48,False,3,GCA_006546625.1,195,7.439908432,1.432624113,1.03E-06,0.034547076,0.0666998,0.001026151
530,GCA_900089075.1,40,1.717475311,2329,GCA_900089075.1,101,4,4.336625161,GCA_900089075.1,Vaginella,Weeksellaceae,2434476,100,False,1,GCA_900089075.1,181,7.771575784,1.432624113,4.11E-07,0.041487367,0.074348648,0.000410766
1637,GCA_002376315.1,39,1.517509728,2570,GCA_002376315.1,101,6,3.929961089,GCA_002376315.1,Altibacter,Flavobacteriaceae,2828111,88.79,True,3,GCA_002376315.1,196,7.626459144,1.442857143,1.06E-06,0.035712884,0.06930421,0.001060779
223,GCA_014202225.1,201,5.647653835,3559,GCA_014202225.1,102,122,2.865973588,GCA_014202225.1,Algibacter_B,Flavobacteriaceae,4351189,99.34,False,1,GCA_014202225.1,315,8.850800787,0.673267327,2.30E-07,0.023441868,0.072394005,0.000229822
1698,GCA_002790155.1,80,2.631578947,3040,GCA_002790155.1,102,43,3.355263158,GCA_002790155.1,UBA6231,Flavobacteriaceae,3300791,94.34,True,1,GCA_002790155.1,233,7.664473684,1.120879121,3.03E-07,0.030901684,0.070589141,0.000302958
731,GCA_009995125.1,76,2.621593653,2899,GCA_009995125.1,102,48,3.51845464,GCA_009995125.1,UBA6231,Flavobacteriaceae,3167865,91.24,True,1,GCA_009995125.1,200,6.898930666,1.146067416,3.16E-07,0.032198342,0.063134004,0.00031567
777,GCA_013002225.1,66,2.37495502,2779,GCA_013002225.1,102,23,3.670385031,GCA_013002225.1,Winogradskyella,Flavobacteriaceae,2993747,98.19,True,1,GCA_013002225.1,198,7.124865059,1.214285714,3.34E-07,0.034071015,0.066137853,0.00033403
203,GCA_900187185.1,66,2.513328256,2626,GCA_900187185.1,102,20,3.884234577,GCA_900187185.1,Planobacterium,Weeksellaceae,2764880,100,False,1,GCA_900187185.1,180,6.854531607,1.214285714,3.62E-07,0.036891294,0.065102283,0.000361679
