n_scaffolds	n_contigs	scaf_bp	contig_bp	gap_pct	scaf_N50	scaf_L50	ctg_N50	ctg_L50	scaf_N90	scaf_L90	ctg_N90	ctg_L90	scaf_max	ctg_max	scaf_n_gt50K	scaf_pct_gt50K	gc_avg	gc_std	filename
14	17	3563867	3563576	0.008	4	476310	4	388382	8	196319	9	196319	678042	545898	9	98.135	0.40749	0.01776	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004745595.1_ASM474559v1_genomic.fna
47	47	4689578	4689578	0.000	6	297365	6	297365	14	155289	14	155289	785154	785154	17	97.209	0.29334	0.05153	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004762155.1_ASM476215v1_genomic.fna
27	27	3715590	3715590	0.000	5	319131	5	319131	14	89016	14	89016	423815	423815	15	94.492	0.30646	0.03725	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004785645.1_ASM478564v1_genomic.fna
104	104	4911176	4911176	0.000	12	136095	12	136095	35	45303	35	45303	506380	506380	32	87.575	0.32221	0.06123	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004791695.1_ASM479169v1_genomic.fna
1	1	3130338	3130338	0.000	1	3130338	1	3130338	1	3130338	1	3130338	3130338	3130338	1	100.000	0.36097	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004797125.1_ASM479712v1_genomic.fna
12	12	3581539	3581539	0.000	2	953059	2	953059	3	744925	3	744925	1566613	1566613	4	99.232	0.43629	0.02582	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004799345.1_ASM479934v1_genomic.fna
81	81	4156085	4156085	0.000	6	232022	6	232022	19	57637	19	57637	757177	757177	19	90.550	0.38350	0.10868	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004799385.1_ASM479938v1_genomic.fna
29	29	3856681	3856681	0.000	2	974477	2	974477	10	148629	10	148629	1026605	1026605	12	97.445	0.39172	0.03434	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004801375.1_ASM480137v1_genomic.fna
1	1	3333272	3333272	0.000	1	3333272	1	3333272	1	3333272	1	3333272	3333272	3333272	1	100.000	0.31975	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004803875.1_ASM480387v1_genomic.fna
57	64	4207872	4207802	0.002	7	210269	7	186183	21	54550	23	47174	470552	456885	21	90.163	0.39065	0.04796	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004804315.1_ASM480431v1_genomic.fna
12	12	3416837	3416837	0.000	3	532815	3	532815	7	265092	7	265092	808256	808256	9	99.762	0.34890	0.02831	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004804355.1_ASM480435v1_genomic.fna
1	1	4319537	4319537	0.000	1	4319537	1	4319537	1	4319537	1	4319537	4319537	4319537	1	100.000	0.32674	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004843725.1_ASM484372v1_genomic.fna
146	146	3747248	3747248	0.000	3	432447	3	432447	14	65425	14	65425	1160125	1160125	16	94.363	0.42336	0.07752	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004916895.1_ASM491689v1_genomic.fna
64	64	4688351	4688351	0.000	9	177818	9	177818	26	52121	26	52121	411075	411075	27	91.138	0.36029	0.04138	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004916905.1_ASM491690v1_genomic.fna
47	47	3328752	3328737	0.000	4	338211	4	338209	10	106028	10	106027	736909	736907	12	95.865	0.34246	0.04510	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_004959765.1_ASM495976v1_genomic.fna
22	23	3313614	3313518	0.003	3	443131	4	402144	8	152853	8	152853	649653	649653	10	95.570	0.32400	0.02923	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005047595.1_ASM504759v1_genomic.fna
74	74	3614925	3614925	0.000	5	189608	5	189608	20	52755	20	52755	554712	554712	20	90.148	0.36822	0.05898	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005144745.1_ASM514474v1_genomic.fna
1	1	4394713	4394713	0.000	1	4394713	1	4394713	1	4394713	1	4394713	4394713	4394713	1	100.000	0.35855	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005234115.1_ASM523411v1_genomic.fna
60	60	4916340	4916340	0.000	9	169219	9	169219	30	60528	30	60528	456408	456408	32	92.384	0.36826	0.07383	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005503635.1_ASM550363v1_genomic.fna
114	114	4920497	4920497	0.000	13	112758	13	112758	48	28789	48	28789	327211	327211	31	77.369	0.36009	0.02612	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005771495.1_ASM577149v1_genomic.fna
35	35	4158743	4158743	0.000	4	291397	4	291397	12	122000	12	122000	1224586	1224586	17	99.137	0.41803	0.07517	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005780245.1_ASM578024v1_genomic.fna
294	294	1794894	1794894	0.000	89	7084	89	7084	235	3523	235	3523	25423	25423	0	0.000	0.53222	0.01330	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005792865.1_ASM579286v1_genomic.fna
1	1	3741012	3741012	0.000	1	3741012	1	3741012	1	3741012	1	3741012	3741012	3741012	1	100.000	0.36710	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005844065.1_ASM584406v1_genomic.fna
53	53	5063624	5063624	0.000	8	193241	8	193241	25	82493	25	82493	474597	474597	29	95.566	0.37038	0.02491	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005862425.1_ASM586242v1_genomic.fna
44	44	3364498	3364498	0.000	4	277790	4	277790	9	185941	9	185941	1025697	1025697	11	98.219	0.33914	0.07819	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005869935.1_ASM586993v1_genomic.fna
20	21	5110706	5110696	0.000	2	1114618	2	1114618	5	415506	6	350307	2066491	2066491	7	99.008	0.37970	0.04199	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005885635.1_ASM588563v1_genomic.fna
14	14	3178572	3178572	0.000	3	507832	3	507832	7	192257	7	192257	716920	716920	8	99.364	0.29660	0.04704	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005885675.1_ASM588567v1_genomic.fna
14	14	4543408	4543406	0.000	2	1706222	2	1706222	4	189081	4	189081	2028484	2028483	6	97.508	0.41770	0.05082	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005937185.1_ASM593718v1_genomic.fna
1	1	4723614	4723614	0.000	1	4723614	1	4723614	1	4723614	1	4723614	4723614	4723614	1	100.000	0.43255	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_005943945.1_ASM594394v1_genomic.fna
1	1	5168958	5168958	0.000	1	5168958	1	5168958	1	5168958	1	5168958	5168958	5168958	1	100.000	0.32209	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006065315.1_ASM606531v1_genomic.fna
1	1	2691279	2691279	0.000	1	2691279	1	2691279	1	2691279	1	2691279	2691279	2691279	1	100.000	0.35185	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006088815.1_ASM608881v1_genomic.fna
11	12	2651256	2651246	0.000	2	607857	2	607857	4	263040	4	263040	963267	963267	6	99.551	0.35016	0.05441	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006120725.1_ASM612072v1_genomic.fna
8	9	3144584	3144574	0.000	1	2105248	1	2105248	3	388162	3	388162	2105248	2105248	3	98.006	0.33175	0.02375	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006148925.1_ASM614892v1_genomic.fna
1	1	4353683	4353683	0.000	1	4353683	1	4353683	1	4353683	1	4353683	4353683	4353683	1	100.000	0.40856	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006159205.1_ASM615920v1_genomic.fna
4	4	4868651	4868651	0.000	1	4727915	1	4727915	1	4727915	1	4727915	4727915	4727915	2	98.778	0.33789	0.01897	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006175945.1_ASM617594v1_genomic.fna
152	152	4022701	4022701	0.000	7	249398	7	249398	16	90644	16	90644	385075	385075	17	93.010	0.34326	0.05685	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006265225.1_ASM626522v1_genomic.fna
110	110	3181804	3181804	0.000	4	175908	4	175908	17	45896	17	45896	675784	675784	16	89.472	0.34637	0.04890	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006346335.1_ASM634633v1_genomic.fna
77	104	4583336	4580877	0.054	2	524071	3	524069	11	112314	13	97110	1849022	1197475	13	94.845	0.33589	0.03306	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006381105.1_ASM638110v1_genomic.fna
27	27	4594716	4594684	0.001	4	429544	4	429544	14	107943	14	107935	682429	682429	15	93.723	0.35833	0.02749	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006383075.2_ASM638307v2_genomic.fna
1	1	2240780	2240780	0.000	1	2240780	1	2240780	1	2240780	1	2240780	2240780	2240780	1	100.000	0.35236	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006385095.1_ASM638509v1_genomic.fna
56	56	4056248	4056248	0.000	3	498861	3	498861	8	235504	8	235504	1024066	1024066	12	98.412	0.37059	0.08363	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006385255.1_ASM638525v1_genomic.fna
14	14	3832776	3832776	0.000	3	499947	3	499947	7	306334	7	306334	978325	978325	8	98.361	0.34274	0.03562	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006386525.1_ASM638652v1_genomic.fna
52	52	6463631	6463621	0.000	8	336283	8	336283	23	98388	23	98388	557855	557855	27	95.441	0.33560	0.03567	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006438875.1_ASM643887v1_genomic.fna
27	27	5888963	5888956	0.000	3	677690	3	677690	9	277159	9	277159	1567182	1567182	11	99.342	0.32403	0.05018	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006443095.1_ASM644309v1_genomic.fna
74	75	4753655	4753555	0.002	6	290195	6	257751	18	96369	19	96369	605467	605467	21	96.085	0.29931	0.04033	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006491595.2_ASM649159v2_genomic.fna
44	45	4013996	4013896	0.002	6	222460	6	222460	15	93424	16	73696	564928	564928	18	96.047	0.31236	0.03190	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006491645.1_ASM649164v1_genomic.fna
20	22	3548031	3548011	0.001	3	543062	4	353272	7	294324	8	188725	803566	614831	8	98.259	0.36307	0.03092	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006494535.1_ASM649453v1_genomic.fna
131	131	4182207	4182207	0.000	16	89084	16	89084	49	22807	49	22807	215413	215413	28	71.915	0.34122	0.03064	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006539745.1_ASM653974v1_genomic.fna
50	50	3477443	3477443	0.000	8	150046	8	150046	23	56314	23	56314	368033	368033	23	90.162	0.32216	0.02980	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006539785.1_ASM653978v1_genomic.fna
53	53	2923547	2923542	0.000	5	210885	5	210885	14	80806	14	80806	471476	471476	16	96.120	0.35578	0.04822	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006546625.1_ASM654662v1_genomic.fna
1	1	3436904	3436904	0.000	1	3436904	1	3436904	1	3436904	1	3436904	3436904	3436904	1	100.000	0.38212	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006714895.1_ASM671489v1_genomic.fna
8	19	5133218	5132327	0.017	1	3372392	4	438948	4	261084	11	115285	3372392	1158385	6	99.688	0.36471	0.03741	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006716485.1_ASM671648v1_genomic.fna
1	1	3789855	3789855	0.000	1	3789855	1	3789855	1	3789855	1	3789855	3789855	3789855	1	100.000	0.32778	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006716585.1_ASM671658v1_genomic.fna
138	138	2715238	2715238	0.000	17	45311	17	45311	61	9685	61	9685	166803	166803	15	47.419	0.32413	0.02963	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006777745.1_ASM677774v1_genomic.fna
147	147	2717076	2717076	0.000	18	39848	18	39848	64	9498	64	9498	166847	166847	14	44.661	0.32413	0.03004	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006777825.1_ASM677782v1_genomic.fna
153	153	2668540	2668540	0.000	16	45267	16	45267	60	9422	60	9422	170632	170632	15	49.310	0.32490	0.02740	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006777945.1_ASM677794v1_genomic.fna
176	176	2759586	2759586	0.000	18	42038	18	42038	64	9687	64	9687	156455	156455	16	48.245	0.32401	0.03138	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778065.1_ASM677806v1_genomic.fna
146	146	2716803	2716803	0.000	18	47464	18	47464	63	9495	63	9495	166604	166604	17	49.798	0.32421	0.02733	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778185.1_ASM677818v1_genomic.fna
144	144	2717677	2717677	0.000	17	44932	17	44932	63	9503	63	9503	166803	166803	15	46.608	0.32421	0.03173	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778265.1_ASM677826v1_genomic.fna
160	160	2680547	2680547	0.000	15	55793	15	55793	55	8385	55	8385	186595	186595	16	52.457	0.32484	0.02837	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778345.1_ASM677834v1_genomic.fna
153	153	2730491	2730491	0.000	21	41122	21	41122	67	9580	67	9580	124744	124744	13	38.246	0.32411	0.03007	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778465.1_ASM677846v1_genomic.fna
148	148	2730165	2730165	0.000	21	41177	21	41177	67	9580	67	9580	144664	144664	14	39.920	0.32404	0.02811	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006778585.1_ASM677858v1_genomic.fna
1	1	5354411	5354411	0.000	1	5354411	1	5354411	1	5354411	1	5354411	5354411	5354411	1	100.000	0.39740	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006789585.1_ASM678958v1_genomic.fna
36	45	5402953	5401915	0.019	7	284672	8	265765	16	148196	19	90505	803866	460170	22	99.216	0.36944	0.03116	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006829085.1_ASM682908v1_genomic.fna
1	1	4130958	4130958	0.000	1	4130958	1	4130958	1	4130958	1	4130958	4130958	4130958	1	100.000	0.34796	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_006974145.1_ASM697414v1_genomic.fna
23	23	3210070	3210070	0.000	2	793522	2	793522	3	779914	3	779914	1445455	1445455	5	98.460	0.39190	0.03553	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007050985.1_ASM705098v1_genomic.fna
41	41	4757687	4757687	0.000	6	277302	6	277302	14	137735	14	137735	662802	662802	19	97.368	0.41354	0.02780	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097145.1_ASM709714v1_genomic.fna
64	68	3746248	3745853	0.011	6	191456	8	165598	19	36084	22	31766	516513	516513	18	89.193	0.35742	0.02637	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097245.1_ASM709724v1_genomic.fna
86	86	4022612	4022570	0.001	13	89532	13	89532	40	32867	40	32867	351313	351313	31	81.960	0.33824	0.02665	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097265.1_ASM709726v1_genomic.fna
76	78	4070606	4070367	0.006	12	112679	12	112679	36	39947	36	39947	259091	259091	30	83.704	0.33891	0.02566	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097285.1_ASM709728v1_genomic.fna
78	81	4088661	4088318	0.008	12	124190	13	107273	38	32631	39	32631	254950	254950	29	81.482	0.33878	0.02344	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097295.1_ASM709729v1_genomic.fna
85	86	4014074	4013926	0.004	12	107696	13	92746	40	32896	41	32896	351304	351304	29	79.615	0.33834	0.02662	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097305.1_ASM709730v1_genomic.fna
86	86	4022761	4022721	0.001	13	92746	13	92746	40	32636	40	32636	351313	351313	30	80.535	0.33819	0.02637	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097345.1_ASM709734v1_genomic.fna
38	40	3825011	3824789	0.006	5	261091	5	261091	17	71438	18	71438	560134	560134	17	91.346	0.34175	0.02524	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097365.1_ASM709736v1_genomic.fna
71	75	4956942	4956487	0.009	8	195242	9	156352	26	55539	27	55539	575102	575087	27	91.531	0.34362	0.03663	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007097385.1_ASM709738v1_genomic.fna
43	45	3063563	3063440	0.004	3	463556	3	463556	7	143249	7	143249	1001977	1001971	8	97.665	0.37579	0.04547	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007109225.1_ASM710922v1_genomic.fna
213	237	3959525	3959153	0.009	12	118517	12	105989	37	23488	38	23488	306932	306932	29	82.856	0.34203	0.03074	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007109265.1_ASM710926v1_genomic.fna
167	167	2334581	2334581	0.000	24	24979	24	24979	103	5044	103	5044	107036	107036	10	30.300	0.43924	0.03338	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007116495.1_ASM711649v1_genomic.fna
260	260	1253292	1253292	0.000	82	5171	82	5171	214	2980	214	2980	18887	18887	0	0.000	0.35103	0.01813	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007116535.1_ASM711653v1_genomic.fna
307	307	1968899	1968899	0.000	73	7392	73	7392	239	3237	239	3237	47447	47447	0	0.000	0.35907	0.01325	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007117055.1_ASM711705v1_genomic.fna
280	280	3086616	3086616	0.000	53	16143	53	16143	196	4656	196	4656	129471	129471	3	8.907	0.35005	0.01466	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007117355.1_ASM711735v1_genomic.fna
437	437	2396083	2396083	0.000	135	5804	135	5804	355	3242	355	3242	21345	21345	0	0.000	0.49753	0.02394	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007117925.1_ASM711792v1_genomic.fna
439	439	1968537	1968537	0.000	146	4468	146	4468	366	2855	366	2855	19697	19697	0	0.000	0.39067	0.02170	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007124195.1_ASM712419v1_genomic.fna
257	257	3347648	3347648	0.000	59	17340	59	17340	181	6275	181	6275	73139	73139	2	4.162	0.51430	0.01838	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007125175.1_ASM712517v1_genomic.fna
208	208	3412576	3412576	0.000	38	24221	38	24221	137	7548	137	7548	79317	79317	13	25.080	0.53391	0.02026	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007127835.1_ASM712783v1_genomic.fna
343	343	1966580	1966580	0.000	104	6648	104	6648	276	3283	276	3283	16871	16871	0	0.000	0.45305	0.02245	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007129165.1_ASM712916v1_genomic.fna
381	381	2518253	2518253	0.000	99	7609	99	7609	296	3465	296	3465	54193	54193	1	2.152	0.49317	0.02093	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007129985.1_ASM712998v1_genomic.fna
462	462	2411021	2411021	0.000	143	5565	143	5565	376	3087	376	3087	21891	21891	0	0.000	0.49836	0.02171	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007133755.1_ASM713375v1_genomic.fna
1	1	3934786	3934786	0.000	1	3934786	1	3934786	1	3934786	1	3934786	3934786	3934786	1	100.000	0.32227	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007197735.1_ASM719773v1_genomic.fna
58	58	3571649	3571649	0.000	4	240013	4	240013	17	60475	17	60475	654345	654345	19	93.256	0.43673	0.06940	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007279605.1_ASM727960v1_genomic.fna
23	23	4407270	4407270	0.000	4	400581	4	400581	11	147161	11	147161	933514	933514	15	97.865	0.40720	0.04336	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007279655.1_ASM727965v1_genomic.fna
33	33	4751077	4751077	0.000	6	270208	6	270208	17	95997	17	95997	543146	543146	21	96.474	0.34147	0.03590	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007341385.1_ASM734138v1_genomic.fna
2	2	3040096	3040096	0.000	1	2973614	1	2973614	1	2973614	1	2973614	2973614	2973614	2	100.000	0.35213	0.01050	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007362475.1_ASM736247v1_genomic.fna
31	31	3818558	3818558	0.000	5	319052	5	319052	13	89494	13	89494	563858	563858	16	95.854	0.34724	0.03470	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007474535.1_ASM747453v1_genomic.fna
16	16	3611169	3611169	0.000	2	616795	2	616795	7	159239	7	159239	1265462	1265462	10	98.692	0.34901	0.11062	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007474545.1_ASM747454v1_genomic.fna
271	272	7005797	7005740	0.001	31	72070	31	72068	92	22758	92	22758	218688	218688	54	70.895	0.32655	0.04203	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007489275.1_ASM748927v1_genomic.fna
19	22	4271694	4271402	0.007	4	446546	4	446546	10	142923	11	142923	766832	651605	13	99.483	0.41686	0.02702	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007558725.1_ASM755872v1_genomic.fna
50	50	4374034	4374015	0.000	3	355181	3	355179	11	152069	11	152069	1154283	1154283	14	98.316	0.33474	0.03847	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007559325.1_ASM755932v1_genomic.fna
190	190	2563991	2563991	0.000	37	21865	37	21865	126	5655	126	5655	66371	66371	7	15.810	0.43158	0.01910	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007693635.1_ASM769363v1_genomic.fna
154	154	3520093	3520093	0.000	29	37700	29	37700	96	9878	96	9878	181142	181142	14	31.654	0.49321	0.02286	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007695365.1_ASM769536v1_genomic.fna
57	58	4067395	4067324	0.002	4	268913	5	246159	15	88783	16	88783	950497	950492	18	96.982	0.45620	0.05079	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007785775.2_ASM778577v2_genomic.fna
1	1	3733251	3733251	0.000	1	3733251	1	3733251	1	3733251	1	3733251	3733251	3733251	1	100.000	0.32108	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827205.1_ASM782720v1_genomic.fna
1	1	4347041	4347041	0.000	1	4347041	1	4347041	1	4347041	1	4347041	4347041	4347041	1	100.000	0.37675	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827235.1_ASM782723v1_genomic.fna
1	1	4245106	4245106	0.000	1	4245106	1	4245106	1	4245106	1	4245106	4245106	4245106	1	100.000	0.36977	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827275.1_ASM782727v1_genomic.fna
1	1	3472909	3472909	0.000	1	3472909	1	3472909	1	3472909	1	3472909	3472909	3472909	1	100.000	0.37256	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827285.1_ASM782728v1_genomic.fna
2	2	3564561	3564561	0.000	1	2937114	1	2937114	2	627447	2	627447	2937114	2937114	2	100.000	0.31997	0.00325	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827365.1_ASM782736v1_genomic.fna
1	1	3306947	3306947	0.000	1	3306947	1	3306947	1	3306947	1	3306947	3306947	3306947	1	100.000	0.35914	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827445.1_ASM782744v1_genomic.fna
1	1	3101420	3101420	0.000	1	3101420	1	3101420	1	3101420	1	3101420	3101420	3101420	1	100.000	0.30149	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827455.1_ASM782745v1_genomic.fna
1	1	2932582	2932582	0.000	1	2932582	1	2932582	1	2932582	1	2932582	2932582	2932582	1	100.000	0.35769	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007827465.1_ASM782746v1_genomic.fna
27	29	3509691	3508691	0.028	5	329560	5	329560	12	100538	12	100538	369898	369898	13	94.487	0.33629	0.03478	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007830355.1_ASM783035v1_genomic.fna
42	44	3084484	3083734	0.024	5	223932	5	223932	14	93533	14	93533	455364	455364	15	94.204	0.38203	0.05270	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007830385.1_ASM783038v1_genomic.fna
25	25	2718361	2718361	0.000	4	297545	4	297545	11	100753	11	100753	440010	440010	12	94.715	0.32382	0.03248	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_007830415.1_ASM783041v1_genomic.fna
