Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_003633605.1_ASM363360v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	502	7	0	0	0	99.29	1.30	57.14
GCA_003633785.1_ASM363378v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	4	502	5	0	0	0	99.29	0.72	20.00
GCA_003633855.1_ASM363385v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.26	0.00
GCA_003634105.1_ASM363410v1_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.33	0.00
GCA_003634455.1_ASM363445v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_003634585.1_ASM363458v1_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_003634615.1_ASM363461v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	502	6	0	0	0	98.94	1.41	33.33
GCA_003634755.1_ASM363475v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.29	0.00
GCA_003634775.1_ASM363477v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003634825.1_ASM363482v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	506	2	0	0	0	98.94	0.35	0.00
GCA_003638885.1_ASM363888v1_genomic	k__Bacteria (UID203)	5449	104	58	9	16	16	20	18	25	85.34	207.14	75.00
GCA_003640185.1_ASM364018v1_genomic	k__Bacteria (UID2565)	2921	152	93	53	87	12	0	0	0	82.06	11.83	33.33
GCA_003663835.1_ASM366383v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_003663845.1_ASM366384v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.74	0.00
GCA_003663945.1_ASM366394v1_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.33	0.00
GCA_003664185.1_ASM366418v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	545	2	0	0	0	99.66	0.34	0.00
GCA_003667275.1_ASM366727v1_genomic	s__algicola (UID2847)	33	496	263	7	483	6	0	0	0	98.81	1.14	0.00
GCA_003668995.1_ASM366899v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	507	1	0	0	0	99.44	0.18	0.00
GCA_003669035.1_ASM366903v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	3	321	0	0	0	0	99.10	0.00	0.00
GCA_003687485.1_ASM368748v1_genomic	s__algicola (UID2846)	47	571	303	2	565	4	0	0	0	99.65	1.10	50.00
GCA_003687725.1_ASM368772v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_003688345.1_ASM368834v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.76	0.00
GCA_003688405.1_ASM368840v1_genomic	s__algicola (UID2847)	33	496	263	2	494	0	0	0	0	99.24	0.00	0.00
GCA_003688495.1_ASM368849v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	98.94	0.00	0.00
GCA_003688785.1_ASM368878v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.26	0.00
GCA_003688895.1_ASM368889v1_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_003692615.1_ASM369261v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	1	319	3	0	0	0	99.51	1.47	66.67
GCA_003709165.1_ASM370916v1_genomic	s__algicola (UID2846)	47	571	303	58	507	6	0	0	0	90.85	0.94	0.00
GCA_003709475.1_ASM370947v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	314	8	2	0	0	100.00	2.94	85.71
GCA_003710065.1_ASM371006v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	321	2	0	0	0	99.93	0.49	0.00
GCA_003712105.1_ASM371210v1_genomic	s__algicola (UID2846)	47	571	303	3	568	0	0	0	0	99.17	0.00	0.00
GCA_003712125.1_ASM371212v1_genomic	s__algicola (UID2846)	47	571	303	3	564	4	0	0	0	99.01	0.77	0.00
GCA_003725735.1_ASM372573v1_genomic	s__algicola (UID2846)	47	571	303	2	557	11	1	0	0	99.34	2.73	7.14
GCA_003729935.1_ASM372993v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003729955.1_ASM372995v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003729975.1_ASM372997v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	320	3	0	0	0	100.00	1.10	33.33
GCA_003729985.1_ASM372998v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003730015.1_ASM373001v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	100.00
GCA_003730065.1_ASM373006v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	319	4	0	0	0	100.00	1.39	0.00
GCA_003732575.1_ASM373257v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	505	4	0	0	0	99.29	0.80	50.00
GCA_003755145.1_ASM375514v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	319	4	0	1	0	100.00	2.37	0.00
GCA_003788665.1_ASM378866v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	505	4	0	0	0	99.29	0.80	50.00
GCA_003795085.1_ASM379508v1_genomic	p__Bacteroidetes (UID2605)	350	316	210	3	313	0	0	0	0	98.57	0.00	0.00
GCA_003812605.1_ASM381260v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_003812705.1_ASM381270v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003812865.1_ASM381286v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_003813905.1_ASM381390v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	4	541	3	0	0	0	98.99	0.67	0.00
GCA_003815615.1_ASM381561v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	0.00
GCA_003815635.1_ASM381563v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	323	0	0	0	0	99.51	0.00	0.00
GCA_003815655.1_ASM381565v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003815675.1_ASM381567v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815695.1_ASM381569v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	322	1	0	0	0	99.93	0.25	0.00
GCA_003815715.1_ASM381571v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_003815735.1_ASM381573v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815755.1_ASM381575v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815775.1_ASM381577v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.74	0.00
GCA_003815835.1_ASM381583v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003815855.1_ASM381585v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	322	1	0	0	0	99.93	0.25	0.00
GCA_003815875.1_ASM381587v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815895.1_ASM381589v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003815915.1_ASM381591v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003815935.1_ASM381593v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	320	4	0	0	0	100.00	0.98	0.00
GCA_003815955.1_ASM381595v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815975.1_ASM381597v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003815995.1_ASM381599v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003816015.1_ASM381601v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	1	320	2	0	0	0	99.75	0.61	0.00
GCA_003851885.1_ASM385188v1_genomic	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0	99.46	0.00	0.00
GCA_003852415.1_ASM385241v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003852675.1_ASM385267v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	536	11	0	0	0	99.66	2.36	54.55
GCA_003852705.1_ASM385270v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	319	4	0	0	0	99.93	1.72	0.00
GCA_003852805.1_ASM385280v1_genomic	k__Bacteria (UID2565)	2921	152	93	5	146	1	0	0	0	95.60	0.27	100.00
GCA_003858535.1_ASM385853v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	5	503	3	0	0	0	99.16	0.53	0.00
GCA_003860485.1_ASM386048v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	3	319	2	0	0	0	98.77	0.74	0.00
GCA_003860505.1_ASM386050v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	1	318	4	0	0	0	99.51	1.63	25.00
GCA_003860525.1_ASM386052v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003860545.1_ASM386054v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.74	0.00
GCA_003860565.1_ASM386056v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003860585.1_ASM386058v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	320	3	0	0	0	100.00	1.47	0.00
GCA_003860605.1_ASM386060v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003865175.1_ASM386517v1_genomic	k__Bacteria (UID2569)	434	278	186	0	278	0	0	0	0	100.00	0.00	0.00
GCA_003865345.1_ASM386534v1_genomic	s__algicola (UID2847)	33	496	263	7	484	5	0	0	0	98.35	1.17	0.00
GCA_003865365.1_ASM386536v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	504	5	0	0	0	99.29	1.06	0.00
GCA_003865405.1_ASM386540v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	496	13	0	0	0	99.53	2.12	84.62
GCA_003867015.1_ASM386701v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	544	3	0	0	0	99.66	0.67	0.00
GCA_003867075.1_ASM386707v1_genomic	k__Bacteria (UID203)	5449	104	58	0	86	18	0	0	0	100.00	4.39	100.00
GCA_003931895.1_ASM393189v1_genomic	s__algicola (UID2847)	33	496	263	4	492	0	0	0	0	99.12	0.00	0.00
GCA_003932955.1_ASM393295v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003933245.1_ASM393324v1_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.17	0.00
GCA_003935165.1_ASM393516v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_003935845.1_ASM393584v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_003937815.1_ASM393781v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	544	3	0	0	0	99.66	0.67	0.00
GCA_003944795.1_FEB-2018_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.17	0.00
GCA_003946915.1_ASM394691v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	505	5	0	0	0	99.65	0.49	0.00
GCA_003957295.1_ASM395729v1_genomic	s__algicola (UID2846)	47	571	303	1	566	4	0	0	0	99.67	0.73	0.00
GCA_003963025.1_ASM396302v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	85	419	7	0	0	0	82.26	1.67	100.00
GCA_003966335.1_ASM396633v1_genomic	s__algicola (UID2847)	33	496	263	7	487	2	0	0	0	98.16	0.57	100.00
GCA_003968735.1_ASM396873v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	507	1	0	0	0	98.94	0.35	100.00
GCA_003968755.1_ASM396875v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	506	2	0	0	0	98.94	0.71	50.00
GCA_003968825.1_ASM396882v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	495	13	0	0	0	98.94	3.09	0.00
GCA_003970305.1_ASM397030v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	497	11	0	0	0	98.94	2.56	0.00
GCA_003970335.1_ASM397033v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	498	10	0	0	0	98.94	2.39	0.00
GCA_003970355.1_ASM397035v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	456	50	3	0	0	99.29	12.08	28.81
GCA_003970375.1_ASM397037v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	497	11	0	0	0	98.94	2.74	0.00
GCA_003970395.1_ASM397039v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	497	11	0	0	0	98.94	2.74	0.00
GCA_003970695.1_ASM397069v1_genomic	s__algicola (UID2846)	47	571	303	3	564	4	0	0	0	99.32	0.94	0.00
GCA_003971085.1_ASM397108v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	136	178	10	0	0	0	59.54	3.35	60.00
GCA_003971175.1_ASM397117v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_003971235.1_ASM397123v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_003973375.1_ASM397337v1_genomic	k__Bacteria (UID2566)	525	208	136	77	127	4	0	0	0	72.17	2.94	25.00
GCA_003973595.1_ASM397359v1_genomic	s__algicola (UID2846)	47	571	303	90	438	43	0	0	0	85.14	6.91	60.47
GCA_003979375.1_ASM397937v1_genomic	k__Bacteria (UID2569)	434	278	186	87	191	0	0	0	0	69.73	0.00	0.00
GCA_003984665.1_ASM398466v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_003984675.1_ASM398467v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.74	0.00
GCA_003984825.1_ASM398482v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	495	13	0	0	0	98.94	2.92	0.00
GCA_003984835.1_ASM398483v1_genomic	k__Bacteria (UID203)	5449	104	58	0	6	98	0	0	0	100.00	95.92	64.29
GCA_003984855.1_ASM398485v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	498	10	0	0	0	98.94	2.39	0.00
GCA_003992595.1_ASM399259v1_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.50	0.00
GCA_003992615.1_ASM399261v1_genomic	s__algicola (UID2846)	47	571	303	1	560	10	0	0	0	99.67	2.07	10.00
GCA_003992675.1_ASM399267v1_genomic	s__algicola (UID2846)	47	571	303	3	567	1	0	0	0	99.01	0.33	0.00
GCA_003996965.1_ASM399696v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	500	10	0	0	0	99.65	1.69	0.00
GCA_004010055.1_ASM401005v1_genomic	s__algicola (UID2847)	33	496	263	3	493	0	0	0	0	99.11	0.00	0.00
GCA_004010215.1_ASM401021v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	507	1	0	0	0	99.35	0.18	100.00
GCA_004010225.1_ASM401022v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	5	505	1	0	0	0	98.59	0.18	0.00
GCA_004014855.1_ASM401485v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_004016525.1_ASM401652v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	1	2	0	0	99.65	0.78	0.00
GCA_004022485.1_ASM402248v1_genomic	s__algicola (UID2847)	33	496	263	15	481	0	0	0	0	98.05	0.00	0.00
GCA_004023655.1_ASM402365v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_004028155.1_ASM402815v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.12	0.00
GCA_004028715.1_ASM402871v1_genomic	k__Bacteria (UID203)	5449	104	58	63	40	1	0	0	0	47.15	1.72	0.00
GCA_004088395.1_ASM408839v1_genomic	k__Bacteria (UID2565)	2921	152	93	1	150	1	0	0	0	98.92	1.08	100.00
GCA_004104035.1_ASM410403v1_genomic	s__algicola (UID2847)	33	496	263	2	491	3	0	0	0	99.54	0.40	0.00
GCA_004104045.1_ASM410404v1_genomic	s__algicola (UID2847)	33	496	263	1	493	2	0	0	0	99.62	0.25	0.00
GCA_004104055.1_ASM410405v1_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_004104075.1_ASM410407v1_genomic	s__algicola (UID2847)	33	496	263	1	492	3	0	0	0	99.62	0.21	0.00
GCA_004104115.1_ASM410411v1_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_004104375.1_ASM410437v1_genomic	s__algicola (UID2847)	33	496	263	1	495	0	0	0	0	99.62	0.00	0.00
GCA_004115975.1_ASM411597v1_genomic	s__algicola (UID2846)	47	571	303	2	562	7	0	0	0	99.34	1.98	0.00
GCA_004119415.1_ASM411941v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	319	4	0	0	0	99.75	1.14	25.00
GCA_004119445.1_ASM411944v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	2	321	1	0	0	0	99.02	0.25	0.00
GCA_004119455.1_ASM411945v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	322	1	0	0	0	99.51	0.25	0.00
GCA_004119495.1_ASM411949v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.58	33.33
GCA_004119505.1_ASM411950v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	505	3	2	0	0	99.65	1.04	11.11
GCA_004121075.1_ASM412107v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	10	527	10	0	1	0	97.43	2.34	37.50
GCA_004122105.1_ASM412210v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	98.94	0.00	0.00
GCA_004122145.1_ASM412214v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.34	0.00
GCA_004122165.1_ASM412216v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	509	0	0	0	0	99.29	0.00	0.00
GCA_004137745.1_ASM413774v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	1.23	0.00
GCA_004139715.1_ASM413971v1_genomic	s__algicola (UID2846)	47	571	303	5	564	2	0	0	0	98.60	0.18	0.00
GCA_004145115.1_ASM414511v1_genomic	k__Bacteria (UID2569)	434	278	186	125	99	39	14	1	0	54.96	25.35	29.89
GCA_004150225.1_ASM415022v1_genomic	s__algicola (UID2846)	47	571	303	2	566	3	0	0	0	99.34	0.66	0.00
GCA_004151235.1_ASM415123v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.19	0.00
GCA_004151245.1_ASM415124v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.35	0.00
GCA_004151275.1_ASM415127v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	6	505	0	0	0	0	98.80	0.00	0.00
GCA_004151365.1_ASM415136v1_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.50	0.00
GCA_004152935.1_ASM415293v1_genomic	k__Bacteria (UID2569)	434	277	185	0	277	0	0	0	0	100.00	0.00	0.00
GCA_004195315.1_ASM419531v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	73	465	8	1	1	0	90.33	2.05	0.00
GCA_004210845.1_ASM421084v1_genomic	k__Bacteria (UID203)	5449	104	58	1	57	15	31	0	0	98.28	26.88	68.52
GCA_004210875.1_ASM421087v1_genomic	k__Bacteria (UID203)	5449	104	58	40	39	18	7	0	0	43.10	11.03	35.90
GCA_004210885.1_ASM421088v1_genomic	k__Bacteria (UID203)	5449	104	58	55	44	4	1	0	0	71.55	10.34	28.57
GCA_004211035.1_ASM421103v1_genomic	k__Bacteria (UID203)	5449	104	58	63	36	5	0	0	0	62.07	7.76	0.00
GCA_004211115.1_ASM421111v1_genomic	k__Bacteria (UID203)	5449	104	58	13	52	33	5	1	0	85.34	45.38	61.11
GCA_004211145.1_ASM421114v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	52	453	6	0	0	0	96.41	1.71	0.00
GCA_004211385.1_ASM421138v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	137	193	111	57	12	1	77.65	58.29	31.71
GCA_004211555.1_ASM421155v1_genomic	k__Bacteria (UID203)	5449	104	58	40	34	19	6	3	2	42.08	17.13	20.41
GCA_004211785.1_ASM421178v1_genomic	s__algicola (UID2846)	47	571	303	60	510	1	0	0	0	93.85	0.33	0.00
GCA_004211875.1_ASM421187v1_genomic	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	57.92	0.00	0.00
GCA_004213605.1_ASM421360v1_genomic	s__algicola (UID2847)	33	496	263	126	364	6	0	0	0	74.80	1.22	50.00
GCA_004213645.1_ASM421364v1_genomic	k__Bacteria (UID2566)	525	208	136	35	173	0	0	0	0	80.64	0.00	0.00
GCA_004213965.1_ASM421396v1_genomic	s__algicola (UID2846)	47	571	303	231	340	0	0	0	0	61.75	0.00	0.00
GCA_004213995.1_ASM421399v1_genomic	s__algicola (UID2846)	47	571	303	147	424	0	0	0	0	76.10	0.00	0.00
GCA_004214015.1_ASM421401v1_genomic	k__Bacteria (UID2566)	525	208	136	50	158	0	0	0	0	71.81	0.00	0.00
GCA_004214175.1_ASM421417v1_genomic	s__algicola (UID2847)	33	496	263	150	339	7	0	0	0	68.85	0.70	0.00
GCA_004214185.1_ASM421418v1_genomic	k__Bacteria (UID2566)	525	208	136	26	181	1	0	0	0	91.41	0.74	0.00
GCA_004214195.1_ASM421419v1_genomic	k__Bacteria (UID2566)	525	208	136	90	118	0	0	0	0	58.46	0.00	0.00
GCA_004214265.1_ASM421426v1_genomic	k__Bacteria (UID2566)	525	208	136	20	187	1	0	0	0	88.97	0.74	100.00
GCA_004214315.1_ASM421431v1_genomic	k__Bacteria (UID2566)	525	208	136	44	164	0	0	0	0	83.46	0.00	0.00
GCA_004216895.1_ASM421689v1_genomic	s__algicola (UID2847)	33	496	263	1	494	1	0	0	0	99.62	0.05	0.00
GCA_004282915.1_ASM428291v1_genomic	s__algicola (UID2846)	47	571	303	114	419	33	5	0	0	78.92	5.07	14.58
GCA_004283005.1_ASM428300v1_genomic	s__algicola (UID2846)	47	571	303	32	483	50	6	0	0	93.43	7.95	20.59
GCA_004293045.1_ASM429304v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	92	418	1	0	0	0	75.85	0.12	0.00
GCA_004293165.1_ASM429316v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_004293805.1_ASM429380v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	47	440	24	0	0	0	88.49	4.16	41.67
GCA_004295165.1_ASM429516v1_genomic	k__Bacteria (UID2569)	434	277	185	52	218	7	0	0	0	79.46	2.50	0.00
GCA_004295775.1_ASM429577v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	33	349	103	23	3	0	94.45	30.45	36.32
GCA_004295795.1_ASM429579v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.64	0.47	0.00
GCA_004296125.1_ASM429612v1_genomic	k__Bacteria (UID203)	5449	104	58	45	41	16	2	0	0	67.02	13.28	63.64
GCA_004296145.1_ASM429614v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	111	384	16	0	0	0	84.98	3.73	6.25
GCA_004296335.1_ASM429633v1_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.34	0.66	0.00
GCA_004303025.1_ASM430302v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	509	0	0	0	0	99.29	0.00	0.00
GCA_004310325.1_ASM431032v1_genomic	s__algicola (UID2846)	47	571	303	4	562	5	0	0	0	99.01	0.76	40.00
GCA_004310335.1_ASM431033v1_genomic	s__algicola (UID2846)	47	571	303	3	564	4	0	0	0	99.34	0.68	25.00
GCA_004321735.1_ASM432173v1_genomic	k__Bacteria (UID2566)	525	208	136	39	169	0	0	0	0	78.68	0.00	0.00
GCA_004328055.1_ASM432805v1_genomic	s__algicola (UID2846)	47	571	303	1	566	4	0	0	0	99.67	0.61	0.00
GCA_004328965.1_ASM432896v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_004329815.1_ASM432981v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	505	3	0	0	0	98.94	0.71	0.00
GCA_004332155.1_ASM433215v1_genomic	s__algicola (UID2847)	33	496	263	1	493	2	0	0	0	99.62	0.32	0.00
GCA_004337635.1_ASM433763v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	0	1	0	0	99.65	0.35	33.33
GCA_004337695.1_ASM433769v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	3	541	4	0	0	0	99.22	1.12	0.00
GCA_004339485.1_ASM433948v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.49	0.00
GCA_004339525.1_ASM433952v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	505	5	0	0	0	99.65	0.72	20.00
GCA_004341235.1_ASM434123v1_genomic	s__algicola (UID2846)	47	571	303	3	557	10	1	0	0	99.01	2.58	7.69
GCA_004341805.1_ASM434180v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.42	0.00
GCA_004345565.1_ASM434556v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.88	0.00
GCA_004345825.1_ASM434582v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	544	3	0	0	0	99.66	0.21	0.00
GCA_004346845.1_ASM434684v1_genomic	s__algicola (UID2846)	47	571	303	2	569	0	0	0	0	99.34	0.00	0.00
