Genome_ID,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality
GCA_003815615.1,GCA_003815615.1_ASM381561v1_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium shandongense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium shandongense,1,1,4390955,4390955,0.0,1,4390955,1,4390955,1,4390955,1,4390955,4390955,4390955,1,100.0,0.36885,0.0,Medium
GCA_003815635.1,GCA_003815635.1_ASM381563v1_genomic,o__Flavobacteriales (UID2815),99.51,0.0,0.0,99.51,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium shandongense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium shandongense,2,2,4430347,4430347,0.0,1,4361541,1,4361541,1,4361541,1,4361541,4361541,4361541,2,100.0,0.36685,0.0165,Medium
GCA_003815655.1,GCA_003815655.1_ASM381565v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp003815655,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp003815655,1,1,4810759,4810759,0.0,1,4810759,1,4810759,1,4810759,1,4810759,4810759,4810759,1,100.0,0.3416,0.0,Medium
GCA_003815675.1,GCA_003815675.1_ASM381567v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp003815675,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp003815675,2,2,5038771,5038771,0.0,1,5013127,1,5013127,1,5013127,1,5013127,5013127,5013127,1,99.491,0.35991,0.01775,Medium
GCA_003815695.1,GCA_003815695.1_ASM381569v1_genomic,o__Flavobacteriales (UID2815),99.93,0.25,0.0,98.68,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium carnipullorum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium carnipullorum,1,1,5459074,5459074,0.0,1,5459074,1,5459074,1,5459074,1,5459074,5459074,5459074,1,100.0,0.3712,0.0,Medium
GCA_003815715.1,GCA_003815715.1_ASM381571v1_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp003815715,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp003815715,1,1,5276141,5276141,0.0,1,5276141,1,5276141,1,5276141,1,5276141,5276141,5276141,1,100.0,0.35534,0.0,Medium
GCA_003815735.1,GCA_003815735.1_ASM381573v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium nakagawai,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium nakagawai,1,1,5595345,5595345,0.0,1,5595345,1,5595345,1,5595345,1,5595345,5595345,5595345,1,100.0,0.35385,0.0,Medium
GCA_003815755.1,GCA_003815755.1_ASM381575v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium lactis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium lactis,1,1,5618200,5618200,0.0,1,5618200,1,5618200,1,5618200,1,5618200,5618200,5618200,1,100.0,0.36134,0.0,Medium
GCA_003815775.1,GCA_003815775.1_ASM381577v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium joostei,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium joostei,2,2,4890621,4890621,0.0,1,4860412,1,4860412,1,4860412,1,4860412,4860412,4860412,1,99.382,0.35447,0.02625,Medium
GCA_003815835.1,GCA_003815835.1_ASM381583v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium shandongense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium shandongense,2,2,4628783,4628783,0.0,1,4558712,1,4558712,1,4558712,1,4558712,4558712,4558712,2,100.0,0.36853,0.017,Medium
GCA_003815855.1,GCA_003815855.1_ASM381585v1_genomic,o__Flavobacteriales (UID2815),99.93,0.25,0.0,98.68,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium carnipullorum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium carnipullorum,1,1,5458793,5458793,0.0,1,5458793,1,5458793,1,5458793,1,5458793,5458793,5458793,1,100.0,0.37126,0.0,Medium
GCA_003815875.1,GCA_003815875.1_ASM381587v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium lactis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium lactis,1,1,5618212,5618212,0.0,1,5618212,1,5618212,1,5618212,1,5618212,5618212,5618212,1,100.0,0.36134,0.0,Medium
GCA_003815895.1,GCA_003815895.1_ASM381589v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indoltheticum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indoltheticum,1,1,4191778,4191778,0.0,1,4191778,1,4191778,1,4191778,1,4191778,4191778,4191778,1,100.0,0.34296,0.0,Medium
GCA_003815915.1,GCA_003815915.1_ASM381591v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indoltheticum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indoltheticum,1,1,4253895,4253895,0.0,1,4253895,1,4253895,1,4253895,1,4253895,4253895,4253895,1,100.0,0.34276999999999996,0.0,Medium
GCA_003815935.1,GCA_003815935.1_ASM381593v1_genomic,o__Flavobacteriales (UID2815),100.0,0.98,0.0,95.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes,1,1,5058360,5058360,0.0,1,5058360,1,5058360,1,5058360,1,5058360,5058360,5058360,1,100.0,0.37315,0.0,Medium
GCA_003815955.1,GCA_003815955.1_ASM381595v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium bernardetii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium bernardetii,1,1,5104943,5104943,0.0,1,5104943,1,5104943,1,5104943,1,5104943,5104943,5104943,1,100.0,0.36269,0.0,Medium
GCA_003815975.1,GCA_003815975.1_ASM381597v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium bernardetii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium bernardetii,1,1,5318634,5318634,0.0,1,5318634,1,5318634,1,5318634,1,5318634,5318634,5318634,1,100.0,0.36325,0.0,Medium
GCA_003815995.1,GCA_003815995.1_ASM381599v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium balustinum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium balustinum,2,2,4974086,4974086,0.0,1,4865895,1,4865895,1,4865895,1,4865895,4865895,4865895,2,100.0,0.33736,0.00675,Medium
GCA_003816015.1,GCA_003816015.1_ASM381601v1_genomic,o__Flavobacteriales (UID2815),99.75,0.61,0.0,96.7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella haifense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella haifense,1,1,2764180,2764180,0.0,1,2764180,1,2764180,1,2764180,1,2764180,2764180,2764180,1,100.0,0.36958,0.0,Medium
GCA_003852415.1,GCA_003852415.1_ASM385241v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium viscerum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium viscerum,20,34,5292763,5292031,0.013999999999999999,4,459415,7,339495,11,168838,19,114644,952974,464856,14,98.729,0.36382,0.03159,Medium
GCA_003852675.1,GCA_003852675.1_ASM385267v1_genomic,f__Flavobacteriaceae (UID2845),99.66,2.36,54.55,87.86,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum discolor,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum discolor,97,97,3388982,3388982,0.0,4,431359,4,431359,8,185970,8,185970,600790,600790,11,98.656,0.31645,0.0943,Low
GCA_003852705.1,GCA_003852705.1_ASM385270v1_genomic,o__Flavobacteriales (UID2815),99.93,1.72,0.0,91.33000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__KYPW7;s__KYPW7 sp003852705,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,KYPW7,KYPW7 sp003852705,74,74,2549257,2549257,0.0,10,87959,10,87959,30,21514,30,21514,303951,303951,17,72.93,0.36839,0.037110000000000004,Medium
GCA_003852805.1,GCA_003852805.1_ASM385280v1_genomic,k__Bacteria (UID2565),95.6,0.27,100.0,94.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia sp003852805,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia sp003852805,388,388,2157639,2157639,0.0,100,7081,100,7081,285,2869,285,2869,25037,25037,0,0.0,0.47275,0.04049,Low
GCA_003858535.1,GCA_003858535.1_ASM385853v1_genomic,f__Flavobacteriaceae (UID2817),99.16,0.53,0.0,96.50999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides sp003858535,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp003858535,87,100,3006188,3005877,0.01,12,76371,12,76371,42,22004,44,21263,215760,215760,17,62.228,0.33754,0.02537,High
GCA_003860485.1,GCA_003860485.1_ASM386048v1_genomic,o__Flavobacteriales (UID2815),98.77,0.74,0.0,95.07,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__Planobacterium taklimakanense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium taklimakanense,2,2,2626692,2626692,0.0,1,2596260,1,2596260,1,2596260,1,2596260,2596260,2596260,1,98.84100000000001,0.40643,0.04625,Medium
GCA_003860505.1,GCA_003860505.1_ASM386050v1_genomic,o__Flavobacteriales (UID2815),99.51,1.63,25.0,91.36000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp003860505,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp003860505,1,1,2469733,2469733,0.0,1,2469733,1,2469733,1,2469733,1,2469733,2469733,2469733,1,100.0,0.39875,0.0,Medium
GCA_003860525.1,GCA_003860525.1_ASM386052v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas sp002391865,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Epilithonimonas,Epilithonimonas sp002391865,1,1,3276391,3276391,0.0,1,3276391,1,3276391,1,3276391,1,3276391,3276391,3276391,1,100.0,0.3602,0.0,Medium
GCA_003860545.1,GCA_003860545.1_ASM386054v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__Planobacterium taklimakanense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium taklimakanense,1,1,2538787,2538787,0.0,1,2538787,1,2538787,1,2538787,1,2538787,2538787,2538787,1,100.0,0.40693,0.0,Medium
GCA_003860565.1,GCA_003860565.1_ASM386056v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__Cloacibacterium normanense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium normanense,1,1,2759562,2759562,0.0,1,2759562,1,2759562,1,2759562,1,2759562,2759562,2759562,1,100.0,0.33061,0.0,Medium
GCA_003860585.1,GCA_003860585.1_ASM386058v1_genomic,o__Flavobacteriales (UID2815),100.0,1.47,0.0,92.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella carnis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella carnis,1,1,3230102,3230102,0.0,1,3230102,1,3230102,1,3230102,1,3230102,3230102,3230102,1,100.0,0.3634,0.0,Medium
GCA_003860605.1,GCA_003860605.1_ASM386060v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas sp002391865,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Epilithonimonas,Epilithonimonas sp002391865,1,1,3367586,3367586,0.0,1,3367586,1,3367586,1,3367586,1,3367586,3367586,3367586,1,100.0,0.35956,0.0,Medium
GCA_003865345.1,GCA_003865345.1_ASM386534v1_genomic,s__algicola (UID2847),98.35,1.17,0.0,92.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens sp003865345,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp003865345,13,13,3684258,3684258,0.0,2,771327,2,771327,6,188235,6,188235,1124868,1124868,8,99.07600000000001,0.4111,0.03905,Medium
GCA_003865365.1,GCA_003865365.1_ASM386536v1_genomic,f__Flavobacteriaceae (UID2817),99.29,1.06,0.0,93.99000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003865365,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003865365,56,77,3368147,3367744,0.012,7,172194,7,172194,21,37494,23,36082,366309,365192,17,85.87100000000001,0.36643000000000003,0.04148,Medium
GCA_003865405.1,GCA_003865405.1_ASM386540v1_genomic,f__Flavobacteriaceae (UID2817),99.53,2.12,84.62,88.93,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides sp003865405,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp003865405,114,128,3453487,3453259,0.006999999999999999,15,79891,16,76037,51,15838,53,15838,197016,197016,23,66.725,0.30908,0.03296,Low
GCA_003867015.1,GCA_003867015.1_ASM386701v1_genomic,f__Flavobacteriaceae (UID2845),99.66,0.67,0.0,96.31,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum litoreum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum litoreum,1,1,3511804,3511704,0.003,1,3511804,1,3511704,1,3511804,1,3511704,3511804,3511704,1,100.0,0.32006,0.0,Medium
GCA_003867075.1,GCA_003867075.1_ASM386707v1_genomic,k__Bacteria (UID203),100.0,4.39,100.0,78.05,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum mesophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum mesophilum,1,1,3344178,3344078,0.003,1,3344178,1,3344078,1,3344178,1,3344078,3344178,3344078,1,100.0,0.31799,0.0,Low
GCA_003931895.1,GCA_003931895.1_ASM393189v1_genomic,s__algicola (UID2847),99.12,0.0,0.0,99.12,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus sp003931895,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus sp003931895,106,106,2841128,2841128,0.0,16,56031,16,56031,55,12886,55,12886,132737,132737,17,51.994,0.34076999999999996,0.02684,High
GCA_003932955.1,GCA_003932955.1_ASM393295v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas sp003932955,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Epilithonimonas,Epilithonimonas sp003932955,48,48,2735736,2735724,0.0,8,110130,8,110129,24,36742,24,36741,331359,331359,19,82.98899999999999,0.40317,0.038860000000000006,Medium
GCA_003933245.1,GCA_003933245.1_ASM393324v1_genomic,s__algicola (UID2846),99.67,0.17,0.0,98.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter sp003933245,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp003933245,7,7,4114314,4114312,0.0,1,2184756,1,2184756,3,288102,3,288102,2184756,2184756,6,99.90799999999999,0.41003,0.04169,Medium
GCA_003935165.1,GCA_003935165.1_ASM393516v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,102,102,3202065,3202042,0.001,13,76812,13,76812,45,20621,45,20621,261916,261899,20,64.547,0.31516,0.03646,High
GCA_003935845.1,GCA_003935845.1_ASM393584v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,100,100,3200517,3200496,0.001,13,75807,13,75807,46,17850,46,17850,262040,262022,20,64.12,0.31515,0.029289999999999997,High
GCA_003937815.1,GCA_003937815.1_ASM393781v1_genomic,f__Flavobacteriaceae (UID2845),99.66,0.67,0.0,96.31,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum litoreum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum litoreum,23,23,3376594,3376591,0.0,3,470541,3,470541,7,169373,7,169373,737754,737754,9,98.691,0.31925,0.060289999999999996,Medium
GCA_003944795.1,GCA_003944795.1_FEB-2018_genomic,s__algicola (UID2846),99.67,0.17,0.0,98.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mangrovimonas;s__Mangrovimonas sp003944795,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,Mangrovimonas sp003944795,9,9,2776420,2776420,0.0,2,635097,2,635097,5,285560,5,285560,944624,944624,6,99.275,0.33951,0.05335,Medium
GCA_003946915.1,GCA_003946915.1_ASM394691v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.49,0.0,97.2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003946915,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003946915,58,59,4935907,4935807,0.002,6,256095,6,256095,21,73362,21,73362,906398,906398,24,95.62100000000001,0.34168000000000004,0.054110000000000005,Medium
GCA_003957295.1,GCA_003957295.1_ASM395729v1_genomic,s__algicola (UID2846),99.67,0.73,0.0,96.02,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter sp003957295,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,Arenibacter sp003957295,24,40,5233924,5233453,0.009000000000000001,3,821621,3,821621,7,200543,11,111366,1088554,938038,11,98.58200000000001,0.40129000000000004,0.046110000000000005,Medium
GCA_003963025.1,GCA_003963025.1_ASM396302v1_genomic,f__Flavobacteriaceae (UID2817),82.26,1.67,100.0,73.91000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003963025,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003963025,296,343,2245027,2242677,0.105,67,8718,69,8539,224,3689,237,3358,68747,68747,2,5.827999999999999,0.32368,0.02107,Low
GCA_003966335.1,GCA_003966335.1_ASM396633v1_genomic,s__algicola (UID2847),98.16,0.57,100.0,95.31,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens sp003966335,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp003966335,1,1,2872100,2872100,0.0,1,2872100,1,2872100,1,2872100,1,2872100,2872100,2872100,1,100.0,0.407,0.0,Low
GCA_003968735.1,GCA_003968735.1_ASM396873v1_genomic,f__Flavobacteriaceae (UID2817),98.94,0.35,100.0,97.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003968755,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003968755,71,72,3428280,3428131,0.004,10,103110,10,103103,37,24846,37,24846,360435,360435,22,74.494,0.35031999999999996,0.02706,Low
GCA_003968755.1,GCA_003968755.1_ASM396875v1_genomic,f__Flavobacteriaceae (UID2817),98.94,0.71,50.0,95.39,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003968755,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003968755,30,32,3386245,3386031,0.006,5,224243,6,204118,15,72514,17,72514,530924,530924,17,93.46799999999999,0.35086,0.02531,Low
