,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb,PEP:GH_permb
1388,GCA_003633855.1,231,4.910714286,4704,GCA_003633855.1,178,153,3.784013605,GCA_003633855.1,Flavobacterium,Flavobacteriaceae,5560999,99.65,False,Unclassified,7,0.770562771,1.26E-06,32.0086373,1.258766635,41.53929896,0.770562771
1389,GCA_003634105.1,140,4.177857356,3351,GCA_003634105.1,114,91,3.401969561,GCA_003634105.1,Maribacter,Flavobacteriaceae,3889815,99.67,False,Unclassified,3,0.814285714,7.71E-07,29.30730639,0.771244905,35.9914289,0.814285714
1390,GCA_003634455.1,71,2.122571001,3345,GCA_003634455.1,141,27,4.215246637,GCA_003634455.1,Flavobacterium,Flavobacteriaceae,3745791,99.65,False,Unclassified,3,1.985915493,8.01E-07,37.64224966,0.800898929,18.95460799,1.985915493
1391,GCA_003634585.1,91,2.810376776,3238,GCA_003634585.1,129,27,3.983940704,GCA_003634585.1,Gillisia,Flavobacteriaceae,3586284,99.62,False,Unclassified,3,1.417582418,8.37E-07,35.97038048,0.836520476,25.37445445,1.417582418
1392,GCA_003634615.1,73,2.173265853,3359,GCA_003634615.1,136,31,4.048824055,GCA_003634615.1,Flavobacterium,Flavobacteriaceae,3817109,98.94,False,Unclassified,3,1.863013699,7.86E-07,35.62905854,0.785935115,19.12442113,1.863013699
1393,GCA_003634755.1,69,2.342158859,2946,GCA_003634755.1,138,24,4.684317719,GCA_003634755.1,Flavobacterium,Flavobacteriaceae,3305187,99.29,False,Unclassified,4,2,1.21E-06,41.75255439,1.210218968,20.8762772,2
1394,GCA_003634775.1,100,2.917152859,3428,GCA_003634775.1,151,55,4.404900817,GCA_003634775.1,Chryseobacterium,Weeksellaceae,3712841,100,False,Unclassified,5,1.51,1.35E-06,40.66966509,1.346677652,26.93355304,1.51
1395,GCA_003634825.1,88,3.483768804,2526,GCA_003634825.1,102,48,4.038004751,GCA_003634825.1,Flavobacterium,Flavobacteriaceae,2923941,98.94,False,Unclassified,3,1.159090909,1.03E-06,34.88442482,1.026012495,30.09636651,1.159090909
1396,GCA_003663835.1,62,1.882210079,3294,GCA_003663835.1,141,22,4.280510018,GCA_003663835.1,Flavobacterium,Flavobacteriaceae,3721860,99.65,False,Unclassified,3,2.274193548,8.06E-07,37.88428366,0.806048589,16.6583375,2.274193548
1397,GCA_003663845.1,89,1.911512027,4656,GCA_003663845.1,202,42,4.338487973,GCA_003663845.1,Chryseobacterium,Weeksellaceae,5091715,100,False,Unclassified,10,2.269662921,1.96E-06,39.67229116,1.96397481,17.47937581,2.269662921
1398,GCA_003663945.1,72,2.550478215,2823,GCA_003663945.1,126,18,4.463336876,GCA_003663945.1,Lacinutrix,Flavobacteriaceae,3123464,99.67,False,Unclassified,1,1.75,3.20E-07,40.33982783,0.320157364,23.05133019,1.75
1399,GCA_003664185.1,34,1.079365079,3150,GCA_003664185.1,151,7,4.793650794,GCA_003664185.1,Tenacibaculum,Flavobacteriaceae,3376020,99.66,False,Unclassified,4,4.441176471,1.18E-06,44.72722318,1.184827104,10.07103038,4.441176471
1400,GCA_003667275.1,37,1.212717142,3051,GCA_003667275.1,112,5,3.670927565,GCA_003667275.1,Mesonia,Flavobacteriaceae,3281196,98.81,False,Marine,3,3.027027027,9.14E-07,34.13389508,0.914300761,11.27637605,3.027027027
1401,GCA_003668995.1,89,2.009482953,4429,GCA_003668995.1,194,42,4.380221269,GCA_003668995.1,Flavobacterium,Flavobacteriaceae,4935222,99.44,False,Unclassified,6,2.179775281,1.22E-06,39.30927525,1.215750781,18.03363658,2.179775281
1402,GCA_003669035.1,102,2.259136213,4515,GCA_003669035.1,194,56,4.296788483,GCA_003669035.1,Chryseobacterium,Weeksellaceae,4558636,99.1,False,Unclassified,4,1.901960784,8.77E-07,42.5565893,0.877455449,22.37511396,1.901960784
1403,GCA_003687485.1,138,3.400689995,4058,GCA_003687485.1,148,70,3.647116806,GCA_003687485.1,Euzebyella,Flavobacteriaceae,4707469,99.65,False,Marine,6,1.072463768,1.27E-06,31.43939981,1.274570263,29.31511604,1.072463768
1404,GCA_003687725.1,42,1.559020045,2694,GCA_003687725.1,116,11,4.305864885,GCA_003687725.1,YIM-102668,Weeksellaceae,2895122,100,False,Unclassified,1,2.761904762,3.45E-07,40.06739612,0.345408587,14.50716067,2.761904762
1405,GCA_003688345.1,225,4.830399313,4658,GCA_003688345.1,184,150,3.950193216,GCA_003688345.1,Flavobacterium,Flavobacteriaceae,5433684,99.65,False,Unclassified,6,0.817777778,1.10E-06,33.86284517,1.104223212,41.40837045,0.817777778
1406,GCA_003688405.1,69,2.037201063,3387,GCA_003688405.1,153,16,4.517271922,GCA_003688405.1,Ulvibacter,Flavobacteriaceae,3845875,99.24,False,Unclassified,3,2.217391304,7.80E-07,39.78288426,0.780056554,17.94130074,2.217391304
1407,GCA_003688495.1,61,2.101998622,2902,GCA_003688495.1,128,24,4.410751206,GCA_003688495.1,Flavobacterium,Flavobacteriaceae,3397857,98.94,False,Unclassified,3,2.098360656,8.83E-07,37.67080251,0.882909434,17.95249182,2.098360656
1408,GCA_003688785.1,229,4.881688339,4691,GCA_003688785.1,177,151,3.77318269,GCA_003688785.1,Flavobacterium,Flavobacteriaceae,5560976,99.65,False,Unclassified,7,0.772925764,1.26E-06,31.82894513,1.258771841,41.17982167,0.772925764
1409,GCA_003688895.1,81,2.511627907,3225,GCA_003688895.1,151,29,4.682170543,GCA_003688895.1,Dokdonia,Flavobacteriaceae,3651050,99.62,False,Marine,3,1.864197531,8.22E-07,41.35796552,0.821681434,22.18539872,1.864197531
1410,GCA_003692615.1,58,2.37704918,2440,GCA_003692615.1,108,26,4.426229508,GCA_003692615.1,Kaistella,Weeksellaceae,2586303,99.51,False,Non_marine,1,1.862068966,3.87E-07,41.75844826,0.386652299,22.42583332,1.862068966
1411,GCA_003709165.1,53,2.326602283,2278,GCA_003709165.1,127,24,5.575065847,GCA_003709165.1,PRS1,Flavobacteriaceae,2416480,90.85,False,Marine,0,2.396226415,0,52.55578362,0,21.9327286,2.396226415
1412,GCA_003709475.1,85,2.369007804,3588,GCA_003709475.1,153,31,4.264214047,GCA_003709475.1,Chryseobacterium,Weeksellaceae,4345533,100,False,Non_marine,19,1.8,4.37E-06,35.20856935,4.372305998,19.56031631,1.8
1413,GCA_003710065.1,96,2.567531426,3739,GCA_003710065.1,160,33,4.279219043,GCA_003710065.1,Chryseobacterium,Weeksellaceae,4492764,99.93,False,Non_marine,15,1.666666667,3.34E-06,35.61282097,3.338701966,21.36769258,1.666666667
1414,GCA_003712105.1,67,2.31433506,2895,GCA_003712105.1,149,30,5.146804836,GCA_003712105.1,Winogradskyella,Flavobacteriaceae,3150926,99.17,True,Marine,2,2.223880597,6.35E-07,47.28768622,0.634734043,21.26359045,2.223880597
1415,GCA_003712125.1,65,2.288732394,2840,GCA_003712125.1,136,29,4.788732394,GCA_003712125.1,Muricauda_A,Flavobacteriaceae,3099333,99.01,True,Marine,2,2.092307692,6.45E-07,43.88040911,0.645300134,20.97225435,2.092307692
1416,GCA_003725735.1,211,4.532760473,4655,GCA_003725735.1,200,150,4.296455424,GCA_003725735.1,Sinomicrobium,Flavobacteriaceae,5648340,99.34,False,Unclassified,18,0.947867299,3.19E-06,35.40863333,3.186777,37.35610817,0.947867299
1417,GCA_003729935.1,90,2.059967956,4369,GCA_003729935.1,191,43,4.371709773,GCA_003729935.1,Chryseobacterium,Weeksellaceae,4848923,100,False,Non_marine,12,2.122222222,2.47E-06,39.39019036,2.474776358,18.56082268,2.122222222
1418,GCA_003729955.1,107,3.020892151,3542,GCA_003729955.1,162,63,4.573687182,GCA_003729955.1,Chryseobacterium,Weeksellaceae,3831316,100,False,Unclassified,7,1.514018692,1.83E-06,42.28312152,1.827048461,27.92774076,1.514018692
1419,GCA_003729975.1,46,1.808887141,2543,GCA_003729975.1,96,12,3.775068816,GCA_003729975.1,Kaistella,Weeksellaceae,2670904,100,False,Non_marine,1,2.086956522,3.74E-07,35.94288675,0.37440507,17.22263324,2.086956522
1420,GCA_003729985.1,112,2.434782609,4600,GCA_003729985.1,211,60,4.586956522,GCA_003729985.1,Chryseobacterium,Weeksellaceae,5111118,100,False,Non_marine,8,1.883928571,1.57E-06,41.28255305,1.565215282,21.91301394,1.883928571
1421,GCA_003730015.1,52,1.873873874,2775,GCA_003730015.1,115,16,4.144144144,GCA_003730015.1,Epilithonimonas,Weeksellaceae,2920682,100,False,Non_marine,1,2.211538462,3.42E-07,39.3743653,0.342385785,17.80406083,2.211538462
1422,GCA_003730065.1,63,2.580909463,2441,GCA_003730065.1,107,23,4.383449406,GCA_003730065.1,Kaistella,Weeksellaceae,2642212,100,False,Non_marine,2,1.698412698,7.57E-07,40.49637198,0.756941532,23.84365827,1.698412698
1423,GCA_003732575.1,56,2.239104358,2501,GCA_003732575.1,107,7,4.278288685,GCA_003732575.1,Flavobacterium,Flavobacteriaceae,2800951,99.29,False,Non_marine,3,1.910714286,1.07E-06,38.20131091,1.071064792,19.99320945,1.910714286
1424,GCA_003755145.1,110,2.167060678,5076,GCA_003755145.1,231,45,4.550827423,GCA_003755145.1,Chryseobacterium,Weeksellaceae,5778668,100,False,Unclassified,14,2.1,2.42E-06,39.97461007,2.42270364,19.0355286,2.1
1425,GCA_003788665.1,56,2.231964926,2509,GCA_003788665.1,108,7,4.304503786,GCA_003788665.1,Flavobacterium,Flavobacteriaceae,2813934,99.29,False,Non_marine,3,1.928571429,1.07E-06,38.3804311,1.066123086,19.90096427,1.928571429
1426,GCA_003795085.1,63,2.666102412,2363,GCA_003795085.1,85,38,3.597122302,GCA_003795085.1,Capnocytophaga,Flavobacteriaceae,2555606,98.57,False,Non_marine,0,1.349206349,0,33.26021304,0,24.65168731,1.349206349
1427,GCA_003812605.1,95,2.178899083,4360,GCA_003812605.1,194,43,4.449541284,GCA_003812605.1,Chryseobacterium,Weeksellaceae,4866345,100,False,Non_marine,7,2.042105263,1.44E-06,39.86564865,1.43845124,19.52183826,2.042105263
1428,GCA_003812705.1,99,2.039975273,4853,GCA_003812705.1,215,56,4.43024933,GCA_003812705.1,Chryseobacterium,Weeksellaceae,5361872,100,False,Non_marine,8,2.171717172,1.49E-06,40.09793594,1.492016221,18.46370074,2.171717172
1429,GCA_003812865.1,94,2.131519274,4410,GCA_003812865.1,195,42,4.421768707,GCA_003812865.1,Chryseobacterium,Weeksellaceae,4922946,100,False,Non_marine,8,2.074468085,1.63E-06,39.61042839,1.625043216,19.09425779,2.074468085
1430,GCA_003813905.1,113,3.64281109,3102,GCA_003813905.1,142,67,4.577691812,GCA_003813905.1,UBA7949,Flavobacteriaceae,3668585,98.99,False,Marine,3,1.256637168,8.18E-07,38.70702192,0.817753984,30.80206674,1.256637168
1431,GCA_003815615.1,116,2.933737987,3954,GCA_003815615.1,148,60,3.743045018,GCA_003815615.1,Chryseobacterium,Weeksellaceae,4390955,100,False,Unclassified,4,1.275862069,9.11E-07,33.70565173,0.91096356,26.41794325,1.275862069
1432,GCA_003815635.1,117,2.909723949,4021,GCA_003815635.1,157,63,3.904501368,GCA_003815635.1,Chryseobacterium,Weeksellaceae,4430347,99.51,False,Unclassified,4,1.341880342,9.03E-07,35.43740479,0.902863816,26.40876663,1.341880342
1433,GCA_003815655.1,113,2.63219194,4293,GCA_003815655.1,176,55,4.099697181,GCA_003815655.1,Chryseobacterium,Weeksellaceae,4810759,100,False,Non_marine,7,1.557522124,1.46E-06,36.58466367,1.45507185,23.48901701,1.557522124
1434,GCA_003815675.1,84,1.848998459,4543,GCA_003815675.1,201,33,4.42438917,GCA_003815675.1,Chryseobacterium,Weeksellaceae,5038771,100,False,Non_marine,7,2.392857143,1.39E-06,39.89067969,1.389227651,16.67073181,2.392857143
1435,GCA_003815695.1,104,2.080832333,4998,GCA_003815695.1,203,41,4.06162465,GCA_003815695.1,Chryseobacterium,Weeksellaceae,5459074,99.93,False,Unclassified,9,1.951923077,1.65E-06,37.18579378,1.648631251,19.05085002,1.951923077
1436,GCA_003815715.1,90,1.88718809,4769,GCA_003815715.1,213,40,4.466345146,GCA_003815715.1,Chryseobacterium,Weeksellaceae,5276141,100,False,Non_marine,6,2.366666667,1.14E-06,40.37041466,1.137194779,17.05792169,2.366666667
1437,GCA_003815735.1,95,1.849688474,5136,GCA_003815735.1,220,44,4.283489097,GCA_003815735.1,Chryseobacterium,Weeksellaceae,5595345,100,False,Non_marine,7,2.315789474,1.25E-06,39.3183977,1.251039927,16.97839901,2.315789474
1438,GCA_003815755.1,98,1.947535771,5032,GCA_003815755.1,224,46,4.451510334,GCA_003815755.1,Chryseobacterium,Weeksellaceae,5618200,100,False,Non_marine,11,2.285714286,1.96E-06,39.87042113,1.957922466,17.44330924,2.285714286
1439,GCA_003815775.1,85,1.909683217,4451,GCA_003815775.1,185,34,4.156369355,GCA_003815775.1,Chryseobacterium,Weeksellaceae,4890621,100,False,Unclassified,7,2.176470588,1.43E-06,37.82750698,1.431311075,17.38020591,2.176470588
1440,GCA_003815835.1,115,2.721249408,4226,GCA_003815835.1,157,61,3.715097018,GCA_003815835.1,Chryseobacterium,Weeksellaceae,4628783,100,False,Unclassified,4,1.365217391,8.64E-07,33.91820269,0.86415803,24.84454337,1.365217391
1441,GCA_003815855.1,101,1.932274727,5227,GCA_003815855.1,207,42,3.960206619,GCA_003815855.1,Chryseobacterium,Weeksellaceae,5458793,99.93,False,Unclassified,9,2.04950495,1.65E-06,37.9204707,1.648716117,18.50225865,2.04950495
1442,GCA_003815875.1,98,1.948310139,5030,GCA_003815875.1,224,46,4.453280318,GCA_003815875.1,Chryseobacterium,Weeksellaceae,5618212,100,False,Non_marine,11,2.285714286,1.96E-06,39.87033597,1.957918284,17.44327199,2.285714286
1443,GCA_003815895.1,88,2.277432712,3864,GCA_003815895.1,155,40,4.011387164,GCA_003815895.1,Chryseobacterium,Weeksellaceae,4191778,100,False,Non_marine,2,1.761363636,4.77E-07,36.97714908,0.477124504,20.99347819,1.761363636
1444,GCA_003815915.1,91,2.332735196,3901,GCA_003815915.1,153,43,3.922071264,GCA_003815915.1,Chryseobacterium,Weeksellaceae,4253895,100,False,Unclassified,1,1.681318681,2.35E-07,35.96703727,0.235078675,21.39215942,1.681318681
1445,GCA_003815935.1,95,2.092511013,4540,GCA_003815935.1,199,43,4.383259912,GCA_003815935.1,Chryseobacterium,Weeksellaceae,5058360,100,False,Non_marine,9,2.094736842,1.78E-06,39.34081402,1.779232795,18.78079061,2.094736842
1446,GCA_003815955.1,106,2.26109215,4688,GCA_003815955.1,200,58,4.266211604,GCA_003815955.1,Chryseobacterium,Weeksellaceae,5104943,100,False,Non_marine,8,1.886792453,1.57E-06,39.17771462,1.567108585,20.76418875,1.886792453
1447,GCA_003815975.1,108,2.231404959,4840,GCA_003815975.1,193,59,3.987603306,GCA_003815975.1,Chryseobacterium,Weeksellaceae,5318634,100,False,Non_marine,8,1.787037037,1.50E-06,36.28751292,1.504145613,20.30596578,1.787037037
1448,GCA_003815995.1,87,1.886792453,4611,GCA_003815995.1,179,37,3.882021254,GCA_003815995.1,Chryseobacterium,Weeksellaceae,4974086,100,False,Non_marine,4,2.057471264,8.04E-07,35.98651089,0.804167841,17.49065054,2.057471264
1449,GCA_003816015.1,47,1.766917293,2660,GCA_003816015.1,102,14,3.834586466,GCA_003816015.1,Kaistella,Weeksellaceae,2764180,99.75,False,Non_marine,1,2.170212766,3.62E-07,36.90063599,0.361770941,17.00323423,2.170212766
1450,GCA_003852415.1,96,1.990049751,4824,GCA_003852415.1,223,43,4.622719735,GCA_003852415.1,Chryseobacterium,Weeksellaceae,5292763,100,False,Non_marine,12,2.322916667,2.27E-06,42.13300312,2.267246805,18.13797444,2.322916667
1451,GCA_003852675.1,33,1.074568544,3071,GCA_003852675.1,149,8,4.851839792,GCA_003852675.1,Tenacibaculum,Flavobacteriaceae,3388982,99.66,False,Marine,5,4.515151515,1.48E-06,43.96600513,1.4753693,9.737437378,4.515151515
1452,GCA_003852705.1,43,1.855848079,2317,GCA_003852705.1,95,11,4.100129478,GCA_003852705.1,KYPW7,Weeksellaceae,2549257,99.93,False,Unclassified,0,2.209302326,0,37.26576018,0,16.86765987,2.209302326
1453,GCA_003852805.1,32,1.534036433,2086,GCA_003852805.1,87,10,4.170661553,GCA_003852805.1,Elizabethkingia,Weeksellaceae,2157639,95.6,True,Non_marine,1,2.71875,4.63E-07,40.3218518,0.463469561,14.83102595,2.71875
1454,GCA_003858535.1,36,1.240523777,2902,GCA_003858535.1,98,4,3.376981392,GCA_003858535.1,Myroides,Flavobacteriaceae,3006188,99.16,False,Unclassified,2,2.722222222,6.65E-07,32.59942492,0.665294386,11.97529895,2.722222222
1455,GCA_003860485.1,67,2.508423811,2671,GCA_003860485.1,111,26,4.155746911,GCA_003860485.1,Planobacterium,Weeksellaceae,2626692,98.77,False,Non_marine,1,1.656716418,3.81E-07,42.25847568,0.380706988,25.5073682,1.656716418
1456,GCA_003860505.1,48,2.096985583,2289,GCA_003860505.1,101,17,4.412407165,GCA_003860505.1,Kaistella,Weeksellaceae,2469733,99.51,False,Non_marine,2,2.104166667,8.10E-07,40.8951089,0.809804137,19.43529928,2.104166667
1457,GCA_003860525.1,55,1.807426881,3043,GCA_003860525.1,111,20,3.64771607,GCA_003860525.1,Epilithonimonas,Weeksellaceae,3276391,100,False,Non_marine,1,2.018181818,3.05E-07,33.87874036,0.305213877,16.78676324,2.018181818
1458,GCA_003860545.1,67,2.838983051,2360,GCA_003860545.1,104,27,4.406779661,GCA_003860545.1,Planobacterium,Weeksellaceae,2538787,100,False,Non_marine,1,1.552238806,3.94E-07,40.96444483,0.393888893,26.3905558,1.552238806
1459,GCA_003860565.1,62,2.439984258,2541,GCA_003860565.1,108,24,4.250295159,GCA_003860565.1,Cloacibacterium,Weeksellaceae,2759562,100,False,Non_marine,1,1.741935484,3.62E-07,39.1366456,0.362376348,22.46733358,1.741935484
1460,GCA_003860585.1,50,1.678979181,2978,GCA_003860585.1,124,18,4.163868368,GCA_003860585.1,Kaistella,Weeksellaceae,3230102,100,False,Unclassified,3,2.48,9.29E-07,38.3888806,0.92876324,15.47938734,2.48
1461,GCA_003860605.1,56,1.743462017,3212,GCA_003860605.1,116,18,3.611457036,GCA_003860605.1,Epilithonimonas,Weeksellaceae,3367586,100,False,Non_marine,2,2.071428571,5.94E-07,34.44603939,0.593897231,16.62912246,2.071428571
1462,GCA_003865345.1,78,2.373706634,3286,GCA_003865345.1,124,31,3.773584906,GCA_003865345.1,Nonlabens,Flavobacteriaceae,3684258,98.35,False,Marine,2,1.58974359,5.43E-07,33.65670917,0.542850148,21.17115577,1.58974359
1463,GCA_003865365.1,62,1.992928319,3111,GCA_003865365.1,130,26,4.178720669,GCA_003865365.1,Flavobacterium,Flavobacteriaceae,3368147,99.29,False,Non_marine,3,2.096774194,8.91E-07,38.59689022,0.890697467,18.40774764,2.096774194
1464,GCA_003865405.1,31,0.959158416,3232,GCA_003865405.1,108,5,3.341584158,GCA_003865405.1,Myroides,Flavobacteriaceae,3453487,99.53,False,Non_marine,3,3.483870968,8.69E-07,31.2727397,0.868687214,8.976434543,3.483870968
1465,GCA_003867015.1,36,1.133858268,3175,GCA_003867015.1,144,7,4.535433071,GCA_003867015.1,Tenacibaculum,Flavobacteriaceae,3511804,99.66,False,Non_marine,5,4,1.42E-06,41.00456631,1.423769664,10.25114158,4
1466,GCA_003867075.1,30,0.997340426,3008,GCA_003867075.1,128,7,4.255319149,GCA_003867075.1,Tenacibaculum,Flavobacteriaceae,3344178,100,False,Unclassified,4,4.266666667,1.20E-06,38.27547457,1.19610858,8.970814353,4.266666667
1467,GCA_003931895.1,69,2.654867257,2599,GCA_003931895.1,109,32,4.193920739,GCA_003931895.1,Psychroflexus,Flavobacteriaceae,2841128,99.12,False,Non_marine,3,1.579710145,1.06E-06,38.36504374,1.055918635,24.28612861,1.579710145
1468,GCA_003932955.1,70,2.777777778,2520,GCA_003932955.1,94,31,3.73015873,GCA_003932955.1,Epilithonimonas,Weeksellaceae,2735736,100,False,Non_marine,1,1.342857143,3.66E-07,34.36004059,0.365532347,25.58726427,1.342857143
1469,GCA_003933245.1,103,2.875488554,3582,GCA_003933245.1,175,51,4.885538805,GCA_003933245.1,Maribacter,Flavobacteriaceae,4114314,99.67,False,Marine,4,1.699029126,9.72E-07,42.5344298,0.972215538,25.03455011,1.699029126
1470,GCA_003935165.1,52,1.703800786,3052,GCA_003935165.1,130,19,4.259501966,GCA_003935165.1,Empedobacter,Weeksellaceae,3202065,100,False,Non_marine,3,2.5,9.37E-07,40.59880109,0.93689541,16.23952043,2.5
1471,GCA_003935845.1,52,1.704918033,3050,GCA_003935845.1,130,19,4.262295082,GCA_003935845.1,Empedobacter,Weeksellaceae,3200517,100,False,Non_marine,3,2.5,9.37E-07,40.61843758,0.93734856,16.24737503,2.5
1472,GCA_003937815.1,35,1.132319638,3091,GCA_003937815.1,141,7,4.56163054,GCA_003937815.1,Tenacibaculum,Flavobacteriaceae,3376594,99.66,False,Marine,5,4.028571429,1.48E-06,41.7580556,1.480782114,10.3654748,4.028571429
1473,GCA_003944795.1,57,2.271821443,2509,GCA_003944795.1,108,20,4.304503786,GCA_003944795.1,Mangrovimonas,Flavobacteriaceae,2776420,99.67,False,Marine,2,1.894736842,7.20E-07,38.89901384,0.720352108,20.53003508,1.894736842
1474,GCA_003946915.1,198,4.740244194,4177,GCA_003946915.1,160,130,3.830500359,GCA_003946915.1,Flavobacterium,Flavobacteriaceae,4935907,99.65,False,Non_marine,5,0.808080808,1.01E-06,32.41552161,1.01298505,40.11420799,0.808080808
1475,GCA_003957295.1,180,4.335260116,4152,GCA_003957295.1,147,113,3.540462428,GCA_003957295.1,Arenibacter,Flavobacteriaceae,5233924,99.67,False,Marine,4,0.816666667,7.64E-07,28.08600201,0.764244953,34.39102287,0.816666667
1476,GCA_003963025.1,38,1.826045171,2081,GCA_003963025.1,73,13,3.50792888,GCA_003963025.1,Flavobacterium,Flavobacteriaceae,2245027,82.26,True,Non_marine,0,1.921052632,0,32.51631272,0,16.92629977,1.921052632
1477,GCA_003966335.1,58,2.22477944,2607,GCA_003966335.1,113,25,4.334484081,GCA_003966335.1,Nonlabens,Flavobacteriaceae,2872100,98.16,False,Marine,3,1.948275862,1.04E-06,39.34403398,1.044531876,20.19428293,1.948275862
1478,GCA_003968735.1,89,3.023097826,2944,GCA_003968735.1,126,45,4.279891304,GCA_003968735.1,Flavobacterium,Flavobacteriaceae,3428280,98.94,False,Non_marine,3,1.415730337,8.75E-07,36.75312402,0.875074381,25.96053998,1.415730337
1479,GCA_003968755.1,75,2.56235053,2927,GCA_003968755.1,136,34,4.646395627,GCA_003968755.1,Flavobacterium,Flavobacteriaceae,3386245,98.94,False,Non_marine,3,1.813333333,8.86E-07,40.16248086,0.885937078,22.14842694,1.813333333
1480,GCA_003968825.1,69,2.432146634,2837,GCA_003968825.1,129,32,4.54705675,GCA_003968825.1,Flavobacterium,Flavobacteriaceae,3198155,98.94,False,Non_marine,3,1.869565217,9.38E-07,40.33575608,0.938040839,21.5749393,1.869565217
1481,GCA_003970305.1,64,2.13760855,2994,GCA_003970305.1,131,27,4.375417502,GCA_003970305.1,Flavobacterium,Flavobacteriaceae,3318575,98.94,False,Non_marine,3,2.046875,9.04E-07,39.47477456,0.904002471,19.28538605,2.046875
1482,GCA_003970335.1,73,2.360168122,3093,GCA_003970335.1,137,31,4.429356612,GCA_003970335.1,Flavobacterium,Flavobacteriaceae,3488851,98.94,False,Non_marine,3,1.876712329,8.60E-07,39.26794237,0.85988195,20.92379411,1.876712329
