,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb
1290,GCA_003391035.1,91,2.0809512920192086,4373,GCA_003391035.1,166,39,3.7960210381888864,GCA_003391035.1,Chryseobacterium,Weeksellaceae,4678357,99.75,False,Non_marine,5.0,1.8241758241758241,1.068751273149954e-06,35.48254226857848,1.068751273149954,19.451273171329166
1291,GCA_003403075.1,139,3.2930585169391136,4221,GCA_003403075.1,150,101,3.553660270078181,GCA_003403075.1,Flavobacterium,Flavobacteriaceae,4843008,99.47,False,Non_marine,3.0,1.079136690647482,6.194497304154773e-07,30.972486520773863,0.6194497304154774,28.70117084258378
1292,GCA_003410315.1,82,2.6366559485530554,3110,GCA_003410315.1,116,23,3.729903536977492,GCA_003410315.1,Olleya,Flavobacteriaceae,3468188,99.67,False,Marine,1.0,1.4146341463414633,2.883350037541217e-07,33.44686043547812,0.28833500375412174,23.643470307837983
1293,GCA_003413745.1,46,1.5312916111850865,3004,GCA_003413745.1,138,5,4.593874833555259,GCA_003413745.1,Marixanthomonas,Flavobacteriaceae,3303244,99.24,False,Marine,3.0,3.0,9.081981228150267e-07,41.77711364949123,0.9081981228150267,13.92570454983041
1294,GCA_003425985.1,251,6.23912503107134,4023,GCA_003425985.1,124,158,3.0822769077802636,GCA_003425985.1,Mariniflexile,Flavobacteriaceae,4858325,99.67,False,Non_marine,1.0,0.4940239043824701,2.058322570021561e-07,25.523199868267355,0.2058322570021561,51.66389650754118
1295,GCA_003426735.1,130,3.0856871587942085,4213,GCA_003426735.1,128,67,3.038215048658913,GCA_003426735.1,Arenibacter,Flavobacteriaceae,5040562,99.67,False,Marine,6.0,0.9846153846153847,1.190343457733483e-06,25.39399376498097,1.190343457733483,25.790774917558796
1296,GCA_003426875.1,131,4.413746630727762,2968,GCA_003426875.1,134,83,4.514824797843666,GCA_003426875.1,Lutibacter,Flavobacteriaceae,3391846,98.32,False,Marine,1.0,1.0229007633587786,2.9482470607450927e-07,39.50651061398425,0.2948247060745093,38.62203649576072
1297,GCA_003433315.1,55,2.2964509394572024,2395,GCA_003433315.1,107,7,4.467640918580376,GCA_003433315.1,Flavobacterium,Flavobacteriaceae,2699630,99.12,False,Unclassified,3.0,1.9454545454545455,1.111263395354178e-06,39.635061100965686,1.1112633953541782,20.373162248159936
1298,GCA_003433335.1,55,2.3080151070079733,2383,GCA_003433335.1,107,7,4.49013848090642,GCA_003433335.1,Flavobacterium,Flavobacteriaceae,2692540,99.29,False,Unclassified,3.0,1.9454545454545455,1.1141895756423303e-06,39.73942819790978,1.1141895756423303,20.426808886776055
1299,GCA_003433355.1,55,2.297410192147034,2394,GCA_003433355.1,107,7,4.469507101086048,GCA_003433355.1,Flavobacterium,Flavobacteriaceae,2697393,99.29,False,Unclassified,3.0,1.9454545454545455,1.1121849875046016e-06,39.66793122099746,1.1121849875046017,20.390058104251032
1300,GCA_003443635.1,53,1.7417022674991784,3043,GCA_003443635.1,202,15,6.638186000657247,GCA_003443635.1,AU392,Flavobacteriaceae,3352970,99.1,False,Unclassified,2.0,3.811320754716981,5.964861003826459e-07,60.245096138647234,0.5964861003826458,15.806881660140116
1301,GCA_003443675.1,156,3.0751034890597277,5073,GCA_003443675.1,223,86,4.3958210132071756,GCA_003443675.1,Aquimarina,Flavobacteriaceae,6011237,99.62,False,Unclassified,8.0,1.4294871794871795,1.330840890152892e-06,37.097189813011866,1.3308408901528919,25.951397357981396
1302,GCA_003443695.1,137,2.9124149659863945,4704,GCA_003443695.1,226,70,4.804421768707483,GCA_003443695.1,Aquimarina,Flavobacteriaceae,5461560,99.62,False,Unclassified,8.0,1.6496350364963503,1.4647829557855265e-06,41.38011850094112,1.4647829557855265,25.08440811782714
1303,GCA_003443715.1,160,3.1116297160637885,5142,GCA_003443715.1,239,108,4.647996888370284,GCA_003443715.1,Aquimarina,Flavobacteriaceae,6087890,99.62,False,Unclassified,8.0,1.49375,1.3140841900888485e-06,39.25826517890435,1.3140841900888485,26.281683801776968
1304,GCA_003445055.1,35,1.202335967021642,2911,GCA_003445055.1,101,7,3.4695980762624528,GCA_003445055.1,Xanthomarina,Flavobacteriaceae,2962273,76.17,True,Marine,2.0,2.8857142857142857,6.751572187978623e-07,34.09543954929205,0.6751572187978623,11.81525132896259
1305,GCA_003447055.1,77,2.3298033282904687,3305,GCA_003447055.1,122,35,3.691376701966717,GCA_003447055.1,Maribacter,Flavobacteriaceae,3861238,80.0,True,Marine,3.0,1.5844155844155845,7.76952884023207e-07,31.59608395027709,0.7769528840232071,19.941790689928983
1306,GCA_003447455.1,44,1.2468121280816096,3529,GCA_003447455.1,129,18,3.655426466421082,GCA_003447455.1,Empedobacter,Weeksellaceae,3131766,66.44,True,Non_marine,3.0,2.9318181818181817,9.579259753123318e-07,41.19081693843027,0.9579259753123318,14.049580971247533
1307,GCA_003448295.1,24,2.4640657084188917,974,GCA_003448295.1,52,10,5.338809034907597,GCA_003448295.1,MAG-120531,Flavobacteriaceae,1115792,62.75,True,Marine,2.0,2.1666666666666665,1.7924487718141016e-06,46.60366806716664,1.7924487718141016,21.50938526176922
1308,GCA_003449015.1,208,4.770642201834862,4360,GCA_003449015.1,202,155,4.63302752293578,GCA_003449015.1,UBA7949,Flavobacteriaceae,5108092,98.66,False,Unclassified,4.0,0.9711538461538461,7.830712524363305e-07,39.54509824803469,0.7830712524363305,40.719705126689185
1309,GCA_003449565.1,37,0.9991898460707532,3703,GCA_003449565.1,88,3,2.3764515257899,GCA_003449565.1,Xanthomarina,Flavobacteriaceae,3544625,75.0,True,Marine,2.0,2.3783783783783785,5.642345805268541e-07,24.826321543181578,0.564234580526854,10.4383397397468
1310,GCA_003449615.1,60,2.263296869105998,2651,GCA_003449615.1,84,34,3.168615616748397,GCA_003449615.1,Flavobacterium,Flavobacteriaceae,2946369,78.25,True,Unclassified,3.0,1.4,1.0182024043831578e-06,28.509667322728415,1.0182024043831577,20.364048087663154
1311,GCA_003450155.1,34,2.151898734177215,1580,GCA_003450155.1,61,12,3.860759493670886,GCA_003450155.1,HC6-5,Flavobacteriaceae,1862197,78.49,True,Marine,2.0,1.7941176470588236,1.0740002266140478e-06,32.75700691172846,1.0740002266140478,18.25800385243881
1312,GCA_003450275.1,48,0.6029393292299962,7961,GCA_003450275.1,103,18,1.293807310639367,GCA_003450275.1,Maribacter,Flavobacteriaceae,7026888,61.08,True,Marine,2.0,2.1458333333333335,2.846210157327113e-07,14.65798231023463,0.2846210157327113,6.83090437758507
1313,GCA_003450515.1,19,0.8816705336426913,2155,GCA_003450515.1,79,6,3.6658932714617167,GCA_003450515.1,Kaistella,Weeksellaceae,2111135,56.04,True,Unclassified,1.0,4.157894736842105,4.7367885047616566e-07,37.42062918761708,0.47367885047616565,8.999898159047147
1314,GCA_003454375.1,62,3.129732458354366,1981,GCA_003454375.1,81,38,4.08884401817264,GCA_003454375.1,Zunongwangia,Flavobacteriaceae,2339344,57.1,True,Marine,0.0,1.3064516129032258,0.0,34.62509147863675,0.0,26.503156440438005
1315,GCA_003455775.1,76,1.5979814970563502,4756,GCA_003455775.1,166,40,3.490328006728343,GCA_003455775.1,Chryseobacterium,Weeksellaceae,4310126,80.36,True,Non_marine,7.0,2.1842105263157894,1.6240824514178937e-06,38.513955276481475,1.6240824514178938,17.632895186822847
1316,GCA_003455795.1,21,1.1444141689373295,1835,GCA_003455795.1,70,9,3.8147138964577656,GCA_003455795.1,Tenacibaculum,Flavobacteriaceae,2364802,61.35,True,Marine,4.0,3.3333333333333335,1.69147353562793e-06,29.600786873488772,1.69147353562793,8.880236062046633
1317,GCA_003455905.1,90,2.1520803443328558,4182,GCA_003455905.1,151,44,3.6107125777140125,GCA_003455905.1,Chryseobacterium,Weeksellaceae,4549548,73.28,True,Non_marine,3.0,1.6777777777777778,6.59406165183882e-07,33.1901103142554,0.659406165183882,19.78218495551646
1318,GCA_003457445.1,43,1.7179384738314023,2503,GCA_003457445.1,87,15,3.4758290051937673,GCA_003457445.1,Epilithonimonas,Weeksellaceae,2677131,85.52,True,Non_marine,2.0,2.0232558139534884,7.470684101749223e-07,32.49747584260912,0.7470684101749223,16.06197081876083
1319,GCA_003476275.1,51,1.9821220365332295,2573,GCA_003476275.1,117,18,4.547221142635056,GCA_003476275.1,Empedobacter,Weeksellaceae,2848781,87.44,True,Non_marine,3.0,2.2941176470588234,1.0530820024424481e-06,41.070198095255485,1.053082002442448,17.90239404152162
1320,GCA_003476385.1,27,1.9480519480519483,1386,GCA_003476385.1,60,15,4.329004329004329,GCA_003476385.1,MS024-2A,Flavobacteriaceae,1587941,68.82,True,Marine,1.0,2.2222222222222223,6.297463192902003e-07,37.78477915741202,0.6297463192902003,17.003150620835406
1321,GCA_003476525.1,34,2.0556227327690446,1654,GCA_003476525.1,82,16,4.957678355501813,GCA_003476525.1,MAG-120531,Flavobacteriaceae,1908044,79.08,True,Marine,2.0,2.411764705882353,1.0481938571647196e-06,42.9759481437535,1.0481938571647196,17.81929557180023
1322,GCA_003482965.1,34,1.7302798982188294,1965,GCA_003482965.1,89,8,4.529262086513995,GCA_003482965.1,Croceibacter,Flavobacteriaceae,2182842,71.16,True,Marine,3.0,2.6176470588235294,1.3743550838768908e-06,40.77253415501443,1.3743550838768908,15.576024283938095
1323,GCA_003483305.1,38,1.9407558733401429,1958,GCA_003483305.1,67,21,3.4218590398365683,GCA_003483305.1,Flavobacterium,Flavobacteriaceae,2148105,60.9,True,Unclassified,2.0,1.763157894736842,9.31053184085508e-07,31.190281666864514,0.931053184085508,17.690010497624648
1324,GCA_003484045.1,39,1.6497461928934012,2364,GCA_003484045.1,65,21,2.7495769881556686,GCA_003484045.1,Flavobacterium,Flavobacteriaceae,2507736,65.99,True,Unclassified,3.0,1.6666666666666667,1.1962981749275043e-06,25.919793790095927,1.1962981749275043,15.551876274057557
1325,GCA_003484565.1,14,0.8489993935718617,1649,GCA_003484565.1,69,1,4.1843541540327465,GCA_003484565.1,Kaistella,Weeksellaceae,1748436,71.93,True,Non_marine,1.0,4.928571428571429,5.719397221288054e-07,39.46384082688757,0.5719397221288054,8.007156109803276
1326,GCA_003487285.1,88,3.3846153846153846,2600,GCA_003487285.1,99,60,3.807692307692308,GCA_003487285.1,Leeuwenhoekiella,Flavobacteriaceae,3060175,80.89,True,Marine,4.0,1.125,1.3071147891868929e-06,32.3510910323756,1.3071147891868928,28.756525362111642
1327,GCA_003487925.1,34,1.1913104414856344,2854,GCA_003487925.1,88,4,3.0833917309039944,GCA_003487925.1,Aequorivita,Flavobacteriaceae,2962509,70.29,True,Marine,3.0,2.588235294117647,1.0126551514273882e-06,29.704551108536716,1.0126551514273883,11.476758382843732
1328,GCA_003488565.1,23,2.149532710280374,1070,GCA_003488565.1,45,12,4.205607476635514,GCA_003488565.1,BACL21,Flavobacteriaceae,1214042,59.01,True,Unclassified,1.0,1.9565217391304348,8.2369473214271e-07,37.06626294642195,0.82369473214271,18.94497883928233
1329,GCA_003497625.1,48,2.010050251256281,2388,GCA_003497625.1,98,19,4.103852596314908,GCA_003497625.1,Flavobacterium,Flavobacteriaceae,2543527,98.37,True,Non_marine,2.0,2.0416666666666665,7.863097187488082e-07,38.5291762186916,0.7863097187488083,18.871433249971396
1330,GCA_003504555.1,20,0.8012820512820512,2496,GCA_003504555.1,83,4,3.3253205128205128,GCA_003504555.1,Aequorivita,Flavobacteriaceae,2501606,72.23,True,Marine,3.0,4.15,1.1992296148953913e-06,33.17868601210583,1.1992296148953914,7.994864099302608
1331,GCA_003506665.1,32,1.5755785327424916,2031,GCA_003506665.1,49,8,2.4126046282619398,GCA_003506665.1,Flavobacterium,Flavobacteriaceae,2287263,67.49,True,Unclassified,1.0,1.53125,4.37203767122539e-07,21.42298458900441,0.437203767122539,13.990520547921248
1332,GCA_003506685.1,22,0.944206008583691,2330,GCA_003506685.1,92,3,3.9484978540772535,GCA_003506685.1,UBA7949,Flavobacteriaceae,2591105,80.9,True,Unclassified,2.0,4.181818181818182,7.718714602457253e-07,35.50608717130336,0.7718714602457253,8.490586062702977
1333,GCA_003507715.1,53,2.355555555555556,2250,GCA_003507715.1,94,28,4.177777777777777,GCA_003507715.1,Flavobacterium,Flavobacteriaceae,2556739,72.97,True,Non_marine,4.0,1.7735849056603774,1.5644928950510788e-06,36.76558303370035,1.5644928950510788,20.72953085942679
1334,GCA_003507755.1,17,0.9742120343839542,1745,GCA_003507755.1,59,5,3.3810888252149,GCA_003507755.1,Tenacibaculum,Flavobacteriaceae,2231066,57.95,True,Marine,3.0,3.4705882352941178,1.3446487015623921e-06,26.444757797393713,1.3446487015623922,7.619675975520222
1335,GCA_003510655.1,113,3.512589368977308,3217,GCA_003510655.1,103,79,3.2017407522536527,GCA_003510655.1,Leeuwenhoekiella,Flavobacteriaceae,3759582,76.96,True,Marine,4.0,0.911504424778761,1.0639480665669748e-06,27.3966627140996,1.0639480665669747,30.056532880517036
1336,GCA_003511565.1,60,2.3085802231627546,2599,GCA_003511565.1,103,25,3.963062716429396,GCA_003511565.1,Epilithonimonas,Weeksellaceae,2740301,99.02,True,Unclassified,2.0,1.7166666666666666,7.298468306948762e-07,37.587111780786124,0.7298468306948762,21.895404920846286
1337,GCA_003511625.1,48,1.5676028739386023,3062,GCA_003511625.1,107,7,3.494448073154801,GCA_003511625.1,Marinirhabdus,Flavobacteriaceae,3304072,81.47,True,Marine,3.0,2.2291666666666665,9.079705284872727e-07,32.384282182712724,0.9079705284872727,14.527528455796363
1338,GCA_003511845.1,25,1.1638733705772812,2148,GCA_003511845.1,89,5,4.143389199255121,GCA_003511845.1,UBA7949,Flavobacteriaceae,2392057,76.28,True,Unclassified,1.0,3.56,4.180502387693939e-07,37.206471250476056,0.4180502387693939,10.451255969234847
1339,GCA_003511865.1,19,1.289009497964722,1474,GCA_003511865.1,61,12,4.1383989145183175,GCA_003511865.1,Flavobacterium,Flavobacteriaceae,1639566,65.38,True,Unclassified,2.0,3.210526315789474,1.2198350051172077e-06,37.20496765607484,1.2198350051172078,11.588432548613476
1340,GCA_003513105.1,23,1.1622031328954017,1979,GCA_003513105.1,74,5,3.739262253663466,GCA_003513105.1,Empedobacter,Weeksellaceae,2247260,74.36,True,Non_marine,2.0,3.217391304347826,8.899726778387903e-07,32.928989080035244,0.8899726778387903,10.234685795146088
1341,GCA_003513625.1,65,2.0061728395061733,3240,GCA_003513625.1,123,33,3.7962962962962963,GCA_003513625.1,Muricauda,Flavobacteriaceae,3505104,75.37,True,Marine,2.0,1.8923076923076922,5.705964787350104e-07,35.09168344220314,0.5705964787350104,18.54438555888784
1342,GCA_003514105.1,30,0.7358351729212657,4077,GCA_003514105.1,83,4,2.0358106450821682,GCA_003514105.1,Marixanthomonas,Flavobacteriaceae,3667639,59.07,True,Marine,1.0,2.7666666666666666,2.726549695867014e-07,22.63036247569622,0.27265496958670143,8.179649087601042
1343,GCA_003515005.1,103,2.326632030720578,4427,GCA_003515005.1,192,43,4.3370228145470975,GCA_003515005.1,Chryseobacterium,Weeksellaceae,4894311,99.44,True,Unclassified,11.0,1.8640776699029127,2.2475073610974045e-06,39.229219393700156,2.2475073610974046,21.044841653912062
1344,GCA_003516285.1,70,2.3545240497813658,2973,GCA_003516285.1,131,28,4.406323578876556,GCA_003516285.1,Lutibacter,Flavobacteriaceae,3152923,92.0,True,Unclassified,2.0,1.8714285714285714,6.343320150856839e-07,41.5487469881123,0.6343320150856839,22.201620527998937
1345,GCA_003516945.1,28,1.8754186202277292,1493,GCA_003516945.1,66,14,4.420629604822505,GCA_003516945.1,MAG-120531,Flavobacteriaceae,1694350,70.6,True,Marine,2.0,2.357142857142857,1.180393661286039e-06,38.95299082243928,1.1803936612860388,16.525511258004546
1346,GCA_003517005.1,15,1.2417218543046358,1208,GCA_003517005.1,44,4,3.642384105960265,GCA_003517005.1,MAG-120531,Flavobacteriaceae,1261088,56.98,True,Marine,0.0,2.933333333333333,0.0,34.89050724453805,0.0,11.894491106092516
1347,GCA_003517615.1,53,1.9754006708907939,2683,GCA_003517615.1,107,19,3.988073052553112,GCA_003517615.1,Empedobacter,Weeksellaceae,3017514,78.51,True,Non_marine,5.0,2.018867924528302,1.6569931407111948e-06,35.45965321121957,1.6569931407111949,17.564127291538664
1348,GCA_003520985.1,93,1.993996569468268,4664,GCA_003520985.1,216,45,4.631217838765009,GCA_003520985.1,Chryseobacterium,Weeksellaceae,5180646,99.93,True,Unclassified,10.0,2.3225806451612905,1.9302612068070276e-06,41.693642067031796,1.9302612068070277,17.951429223305357
1349,GCA_003523505.1,92,1.8634798460603603,4937,GCA_003523505.1,219,45,4.43589224225238,GCA_003523505.1,Chryseobacterium,Weeksellaceae,5399021,98.77,True,Unclassified,8.0,2.380434782608696,1.4817501172897828e-06,40.5629094608078,1.481750117289783,17.0401263488325
1350,GCA_003524725.1,67,2.276588515120625,2943,GCA_003524725.1,103,34,3.4998301053346927,GCA_003524725.1,Chryseobacterium,Weeksellaceae,3272244,80.72,True,Non_marine,5.0,1.537313432835821,1.5280034129484231e-06,31.47687030673752,1.528003412948423,20.47524573350887
1351,GCA_003525065.1,106,3.879941434846266,2732,GCA_003525065.1,103,74,3.7701317715959006,GCA_003525065.1,Leeuwenhoekiella,Flavobacteriaceae,3227345,77.08,True,Marine,3.0,0.9716981132075472,9.29556647956757e-07,31.914778246515326,0.929556647956757,32.844334894472084
1352,GCA_003525665.1,68,2.3578363384188625,2884,GCA_003525665.1,119,31,4.12621359223301,GCA_003525665.1,Flavobacterium,Flavobacteriaceae,3235512,91.69,True,Unclassified,3.0,1.75,9.272102838747006e-07,36.779341260363125,0.9272102838747006,21.016766434493213
1353,GCA_003526165.1,37,1.848151848151848,2002,GCA_003526165.1,74,14,3.696303696303696,GCA_003526165.1,Cloacibacterium,Weeksellaceae,2061748,76.37,True,Unclassified,1.0,2.0,4.850253280226293e-07,35.891874273674574,0.4850253280226293,17.945937136837287
1354,GCA_003529725.1,27,2.803738317757009,963,GCA_003529725.1,40,11,4.153686396677051,GCA_003529725.1,UBA3537,Flavobacteriaceae,1087200,57.0,True,Marine,0.0,1.4814814814814814,0.0,36.79175864606328,0.0,24.834437086092716
1355,GCA_003529845.1,28,1.7755231452124285,1577,GCA_003529845.1,63,14,3.9949270767279645,GCA_003529845.1,BACL21,Flavobacteriaceae,1740246,67.35,True,Marine,0.0,2.25,0.0,36.201778369265035,0.0,16.089679275228903
1356,GCA_003533615.1,83,1.9913627639155471,4168,GCA_003533615.1,113,46,2.7111324376199617,GCA_003533615.1,Arenibacter,Flavobacteriaceae,4452721,75.78,True,Marine,3.0,1.3614457831325302,6.737453345942851e-07,25.37774093638474,0.6737453345942851,18.64028759044189
1357,GCA_003533785.1,29,2.0684736091298146,1402,GCA_003533785.1,70,17,4.9928673323823105,GCA_003533785.1,UBA11891,Flavobacteriaceae,1529165,77.74,True,Marine,1.0,2.413793103448276,6.53951666432334e-07,45.77661665026338,0.653951666432334,18.964598326537686
1358,GCA_003534545.1,47,2.4671916010498687,1905,GCA_003534545.1,88,24,4.619422572178477,GCA_003534545.1,Flavobacterium,Flavobacteriaceae,2093788,99.29,True,Non_marine,4.0,1.872340425531915,1.910413088622153e-06,42.02908794968736,1.9104130886221529,22.447353791310295
1359,GCA_003536155.1,38,2.0105820105820107,1890,GCA_003536155.1,76,13,4.021164021164021,GCA_003536155.1,Kaistella,Weeksellaceae,2111515,67.8,True,Non_marine,1.0,2.0,4.735936045919636e-07,35.99311394898923,0.4735936045919636,17.996556974494617
1360,GCA_003537025.1,79,2.0434557682359027,3866,GCA_003537025.1,161,33,4.164511122607347,GCA_003537025.1,Chryseobacterium,Weeksellaceae,4224739,93.63,True,Unclassified,7.0,2.037974683544304,1.6569070894083634e-06,38.10886305639236,1.6569070894083635,18.69938000903724
1361,GCA_003537695.1,34,2.098765432098765,1620,GCA_003537695.1,82,14,5.061728395061729,GCA_003537695.1,Polaribacter,Flavobacteriaceae,1848732,75.97,True,Marine,2.0,2.411764705882353,1.081822568116958e-06,44.35472529279528,1.081822568116958,18.390983657988286
1362,GCA_003538255.1,102,4.561717352415028,2236,GCA_003538255.1,91,69,4.069767441860465,GCA_003538255.1,Leeuwenhoekiella,Flavobacteriaceae,2730461,62.44,True,Marine,3.0,0.8921568627450981,1.0987155648808021e-06,33.327705468051,1.098715564880802,37.35632920594727
1363,GCA_003538555.1,33,2.674230145867099,1234,GCA_003538555.1,53,16,4.294975688816856,GCA_003538555.1,UBA8316,Flavobacteriaceae,1405549,58.51,True,Marine,2.0,1.606060606060606,1.4229315377834569e-06,37.70768575126161,1.4229315377834568,23.478370373427037
