,orfs,pfam,ko,cog,cazymes,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%
GCA_011064265.1,3289,5779,1373,2193,94,41.7452113104287,66.67680145941016,2.8580115536637276
GCA_003935165.1,3052,5015,1226,1951,52,40.17038007863696,63.92529488859764,1.7038007863695939
GCA_014220155.1,4400,6846,1552,2666,95,35.27272727272727,60.59090909090909,2.159090909090909
GCA_900299505.1,4735,7727,1669,2819,117,35.24815205913411,59.53537486800422,2.470960929250264
GCA_003564185.1,2316,4066,977,1509,41,42.18480138169257,65.15544041450777,1.770293609671848
GCA_000482305.1,4489,6960,1569,2712,93,34.952105145912235,60.414346179550016,2.0717308977500557
GCA_900624725.1,5311,8600,1795,3166,95,33.79777819619657,59.612125776689886,1.7887403502165315
GCA_006829085.1,4852,7426,1672,2887,131,34.46001648804617,59.501236603462495,2.6999175597691676
GCA_002831685.1,3061,5477,1300,2086,88,42.46978111728193,68.14766416203855,2.8748774910160075
GCA_002691645.1,2244,3837,947,1491,57,42.20142602495544,66.44385026737967,2.5401069518716577
GCA_900177645.1,4410,7693,1732,2934,178,39.27437641723356,66.53061224489795,4.036281179138322
GCA_001887145.1,2450,4273,1015,1597,56,41.42857142857143,65.18367346938776,2.2857142857142856
GCA_004216895.1,3420,5793,1281,2079,59,37.45614035087719,60.78947368421053,1.7251461988304093
GCA_001748465.2,4752,8063,1793,3101,170,37.73148148148148,65.256734006734,3.577441077441077
GCA_009663475.1,2208,3477,857,1318,41,38.813405797101446,59.69202898550725,1.8568840579710144
GCA_002690415.1,1430,2370,675,970,28,47.2027972027972,67.83216783216784,1.9580419580419581
GCA_002711215.1,1926,3107,892,1298,54,46.31360332294911,67.39356178608516,2.803738317757009
GCA_002217475.1,4051,6839,1548,2542,103,38.21278696618119,62.749938286842756,2.542582078499136
GCA_007997315.1,3025,5100,1245,1937,67,41.15702479338843,64.03305785123968,2.2148760330578514
GCA_004214175.1,1181,2266,585,837,24,49.53429297205758,70.87214225232854,2.032176121930567
GCA_004014855.1,2910,4799,1209,1880,43,41.54639175257732,64.60481099656357,1.4776632302405497
GCA_003668995.1,4429,6754,1538,2600,89,34.725671709189434,58.70399638744638,2.0094829532625877
GCA_000518505.1,3154,5122,1208,1898,84,38.300570703868104,60.17755231452124,2.6632847178186427
GCA_900168045.1,3092,5862,1350,2189,113,43.661060802069855,70.79560155239328,3.6545924967658476
GCA_900299475.1,5175,8417,1784,3105,98,34.47342995169082,60.0,1.893719806763285
GCA_004349195.1,3276,5713,1345,2156,99,41.056166056166056,65.8119658119658,3.021978021978022
GCA_001521755.1,3461,5750,1371,2217,103,39.612828662236346,64.05663103149378,2.9760184917653856
GCA_013276265.1,2322,3974,909,1421,70,39.14728682170542,61.19724375538329,3.0146425495262705
GCA_000518485.1,3043,5150,1214,1924,83,39.894840617811376,63.227078540913574,2.7275714755175815
GCA_002786385.1,2648,4705,1087,1709,65,41.04984894259819,64.5392749244713,2.4546827794561934
GCA_900157025.1,3595,5950,1380,2317,102,38.38664812239222,64.45062586926286,2.8372739916550764
GCA_014145635.1,3218,5281,1223,2006,31,38.004972032318214,62.33685518955874,0.9633312616532007
GCA_014219975.1,4347,6695,1526,2605,94,35.10466988727858,59.92638601334254,2.162410858063032
GCA_002302475.1,2292,4019,905,1424,85,39.48516579406632,62.129144851657934,3.7085514834205933
GCA_002943755.1,2885,4876,1155,1868,59,40.03466204506066,64.74870017331023,2.045060658578856
GCA_003710065.1,3739,5824,1330,2191,96,35.571008290986896,58.598555763573145,2.5675314255148436
GCA_002266855.1,2895,5068,1195,1916,87,41.278065630397236,66.18307426597582,3.005181347150259
GCA_003061395.1,3751,5719,1330,2221,89,35.45721141029059,59.210877099440154,2.372700613169821
GCA_009993745.1,2681,4463,1098,1739,65,40.95486758672137,64.863856769862,2.4244684819097353
GCA_007489275.1,6340,8862,1894,3266,163,29.873817034700316,51.51419558359621,2.5709779179810726
GCA_001187685.1,3627,5497,1300,2121,94,35.842293906810035,58.47808105872622,2.591673559415495
GCA_002341025.1,2625,4085,1099,1696,49,41.86666666666667,64.60952380952381,1.866666666666667
GCA_003095655.1,3172,5314,1240,2026,84,39.09205548549811,63.87137452711224,2.648171500630517
GCA_001427905.1,4715,7938,1760,2978,293,37.32767762460234,63.160127253446454,6.214209968186638
GCA_002302635.1,2469,4279,926,1475,80,37.50506277845281,59.74078574321587,3.240178209801539
GCA_002484335.1,2954,4989,1243,1969,58,42.0785375761679,66.65538253215978,1.9634394041976981
GCA_900142405.1,4072,6747,1538,2576,98,37.77013752455795,63.261296660117885,2.406679764243615
GCA_014220475.1,4417,6864,1557,2673,95,35.25016979850577,60.51618745755037,2.1507810731265566
GCA_002217275.1,4560,7617,1714,2882,221,37.58771929824562,63.20175438596492,4.8464912280701755
GCA_900215295.1,3146,5644,1304,2146,98,41.44945963127781,68.21360457724094,3.115066751430388
GCA_009674775.1,4547,7528,1653,2782,197,36.35363976248075,61.18319771277766,4.332526940840115
GCA_009684755.1,2541,4217,927,1480,81,36.481700118063756,58.24478551751279,3.187721369539551
GCA_002376315.1,2570,4101,985,1583,39,38.32684824902724,61.59533073929961,1.517509727626459
GCA_002023195.1,3870,6184,1400,2380,111,36.17571059431525,61.49870801033591,2.8682170542635657
GCA_000419685.1,2768,4869,1140,1809,49,41.18497109826589,65.35404624277457,1.7702312138728324
GCA_002363875.1,3085,5340,1196,1937,52,38.76823338735819,62.78768233387358,1.6855753646677474
GCA_002364325.1,2320,4255,1006,1608,61,43.36206896551724,69.3103448275862,2.6293103448275863
GCA_900186485.1,2334,3963,969,1513,54,41.51670951156812,64.82433590402742,2.313624678663239
GCA_003001895.1,3407,6128,1457,2362,131,42.76489580275902,69.32785441737599,3.8450249486351633
GCA_002754195.1,5289,8486,1804,3148,202,34.10852713178294,59.519757988277554,3.8192474948005297
GCA_002360635.1,2941,5147,1168,1897,45,39.71438286297178,64.50187011220673,1.5300918055083303
GCA_002390605.1,1572,2726,789,1155,30,50.19083969465649,73.47328244274809,1.9083969465648856
GCA_002364335.1,3140,5034,1168,1891,69,37.19745222929936,60.22292993630573,2.197452229299363
GCA_014239665.1,1222,2238,607,899,17,49.67266775777414,73.56792144026187,1.3911620294599019
GCA_004803875.1,2926,4713,1138,1766,41,38.892686261107315,60.355434039644564,1.4012303485987696
GCA_013394785.1,2158,3813,895,1347,86,41.47358665430955,62.418906394810016,3.985171455050973
GCA_002433745.1,3543,6228,1391,2307,163,39.26051368896415,65.1143099068586,4.600620942703923
GCA_002813125.1,3267,5716,1339,2193,80,40.98561371288644,67.12580348943985,2.4487297214569943
GCA_003963025.1,2081,3189,809,1260,38,38.875540605478136,60.54781355117732,1.8260451705910619
GCA_009663565.1,2028,3448,858,1303,33,42.30769230769231,64.25049309664695,1.6272189349112427
GCA_001941605.1,3433,6016,1401,2212,111,40.809787357995916,64.4334401398194,3.233323623652782
GCA_002302565.1,2101,3719,857,1331,62,40.79009995240362,63.35078534031413,2.950975725844836
GCA_000184135.2,1985,3412,854,1293,38,43.02267002518892,65.13853904282117,1.9143576826196476
GCA_003610675.1,4806,7427,1653,2827,113,34.39450686641698,58.82230545151893,2.3512276321265086
GCA_000520975.1,5416,8639,1838,3186,99,33.93648449039882,58.825701624815366,1.8279172821270309
GCA_000812825.1,3683,5775,1384,2245,34,37.57806136301928,60.95574260114037,0.9231604670105892
GCA_900188275.1,4886,7287,1522,2691,99,31.150225133033153,55.07572656569791,2.026197298403602
GCA_000633375.1,3457,5442,1308,2153,36,37.83627422620769,62.279433034422915,1.041365345675441
GCA_007827445.1,2906,5287,1233,1956,96,42.4294562973159,67.30901582931865,3.3035099793530627
GCA_000423585.1,3339,5947,1381,2236,129,41.35968852949985,66.96615753219527,3.8634321653189576
GCA_900141765.1,3707,6124,1366,2283,130,36.849204208254655,61.58618829241974,3.506878877798759
GCA_002715605.1,4255,7496,1686,2836,154,39.62397179788484,66.65099882491187,3.619271445358402
GCA_002846595.1,2667,4870,1189,1851,88,44.581927259092616,69.40382452193475,3.2995875515560553
GCA_000253275.1,3112,4921,1124,1842,84,36.11825192802057,59.19023136246787,2.6992287917737787
GCA_014385425.1,5931,5645,1748,2866,35,29.47226437363008,48.3223739672905,0.590119709998314
GCA_001752425.1,3006,5475,1314,2068,83,43.712574850299404,68.79574184963406,2.761144377910845
GCA_900100165.1,3226,6046,1420,2193,263,44.017358958462495,67.97892126472411,8.152510849349039
GCA_001510855.1,2479,4304,1010,1592,55,40.74223477208552,64.21944332392093,2.2186365469947558
GCA_004368925.1,3851,6838,1548,2442,192,40.197351337314984,63.412100753051156,4.985717995325889
GCA_000196315.1,2683,4759,1137,1801,70,42.377935147223255,67.12635109951547,2.609019754006709
GCA_008367235.1,4185,6984,1592,2646,154,38.04062126642771,63.2258064516129,3.6798088410991636
GCA_011082485.1,1976,3622,937,1375,33,47.41902834008097,69.58502024291498,1.6700404858299596
GCA_001413955.1,3597,6265,1406,2309,138,39.088128996385876,64.1923825410064,3.8365304420350292
GCA_010993655.1,2803,4512,1068,1708,65,38.10203353549768,60.93471280770603,2.3189439885836602
GCA_013394635.1,4204,6828,1454,2463,147,34.586108468125595,58.58705994291151,3.4966698382492862
GCA_014218825.1,4799,7091,1623,2751,107,33.81954573869556,57.324442592206715,2.229631173161075
GCA_002725015.1,1308,2459,637,938,41,48.70030581039755,71.7125382262997,3.134556574923547
GCA_002304005.1,4411,7317,1682,2812,203,38.13194287009748,63.74971661754704,4.602131036046249
GCA_007989005.1,3229,6044,1420,2194,263,43.976463301331684,67.94673273459276,8.144936512852276
GCA_002691685.1,1911,3393,844,1325,53,44.16535845107274,69.33542647828362,2.773417059131345
GCA_001431805.1,3620,5974,1318,2193,112,36.408839779005525,60.58011049723757,3.0939226519337018
GCA_002023645.1,3555,5757,1361,2237,103,38.28410689170183,62.92545710267229,2.89732770745429
GCA_001693475.1,4145,6315,1402,2430,95,33.823884197828704,58.6248492159228,2.2919179734620023
GCA_014041915.1,2433,4066,965,1555,43,39.66296752979861,63.91286477599672,1.7673653925195234
GCA_002899875.1,5030,7403,1621,2848,98,32.22664015904573,56.62027833001988,1.94831013916501
GCA_014062345.1,2521,4421,1043,1649,26,41.37247124157081,65.41055136850457,1.0313367711225703
GCA_003732575.1,2501,4305,1016,1592,56,40.62375049980008,63.65453818472611,2.2391043582566974
GCA_000265385.1,3193,5577,1223,2012,72,38.30253679924836,63.01284058878798,2.254932665205136
GCA_000495975.1,4022,6245,1419,2395,106,35.28095474888116,59.54748881153655,2.6355047240179017
GCA_002117085.1,2593,4444,1055,1689,72,40.68646355572696,65.1369070574624,2.7767065175472427
GCA_900610195.1,2337,4149,1006,1556,56,43.04664099272571,66.58108686350022,2.396234488660676
GCA_014202195.1,2826,4909,1126,1755,58,39.84430290162774,62.101910828025474,2.0523708421797595
GCA_002007065.3,4893,8244,1812,3116,241,37.03249540159411,63.68281218066626,4.92540363784999
GCA_002440405.1,2728,4594,1162,1788,57,42.59530791788856,65.5425219941349,2.089442815249267
GCA_002297705.1,2820,4652,1094,1811,114,38.794326241134755,64.21985815602837,4.042553191489362
GCA_000813005.1,4801,7498,1690,2828,118,35.20099979171006,58.904394917725476,2.457821287231827
GCA_000812985.1,4568,7324,1678,2764,111,36.7338003502627,60.50788091068301,2.4299474605954465
GCA_002790155.1,3040,5020,1240,1944,80,40.78947368421053,63.94736842105263,2.631578947368421
GCA_002711455.1,3181,5478,1236,2067,77,38.855705752907895,64.97956617415906,2.42062244577177
GCA_000745795.1,2843,4538,1079,1722,49,37.952866690116075,60.569820612029545,1.723531480830109
GCA_004028155.1,3759,5861,1297,2180,57,34.50385740888534,57.99414737962224,1.5163607342378291
GCA_002364215.1,3000,5257,1181,1873,60,39.36666666666667,62.43333333333333,2.0
GCA_001857965.1,3188,5799,1359,2141,254,42.62860727728984,67.15809284818067,7.9673776662484315
GCA_013042885.1,2404,4165,1030,1646,62,42.84525790349418,68.46921797004991,2.579034941763727
GCA_003541615.1,3565,5863,1390,2284,145,38.99018232819074,64.06732117812062,4.067321178120617
GCA_011752975.1,4263,6792,1536,2579,89,36.03096410978184,60.49730236922355,2.0877316443818907
GCA_003992615.1,3448,5884,1341,2261,78,38.89211136890952,65.57424593967517,2.262180974477958
GCA_002696485.1,2853,4628,1046,1717,45,36.663161584297235,60.18226428321065,1.5772870662460567
GCA_002022065.1,3703,5897,1384,2303,112,37.375101269241156,62.19281663516069,3.0245746691871456
GCA_002363855.1,4178,7138,1619,2791,135,38.750598372427,66.80229775011968,3.231211105792245
GCA_001482835.1,3455,5465,1278,2100,33,36.98986975397974,60.781476121562946,0.9551374819102749
GCA_002415135.1,3022,5021,1183,1913,58,39.146260754467235,63.30244870946393,1.9192587690271343
GCA_013407935.1,3234,5514,1259,2104,86,38.93011750154607,65.0587507730365,2.6592455163883733
GCA_003633605.1,3111,5654,1344,2139,110,43.201542912246865,68.75602700096431,3.5358405657344902
GCA_001011675.1,3572,5853,1366,2279,107,38.24188129899216,63.80179171332587,2.99552071668533
GCA_900107495.1,2974,5458,1263,2026,88,42.46805648957633,68.12373907195696,2.9589778076664426
GCA_002311725.1,2395,3940,1026,1587,33,42.839248434237994,66.26304801670146,1.3778705636743214
GCA_002694465.1,2978,4955,1146,1821,57,38.482202820685025,61.148421759570184,1.9140362659503023
GCA_002296555.1,2986,3621,1112,1775,37,37.24045545880777,59.44407233757535,1.2391158740790356
GCA_002023095.1,3617,5821,1368,2246,106,37.821398949405584,62.09565938623168,2.9306054741498477
GCA_003285545.1,3714,6870,1565,2496,140,42.13785675821217,67.20516962843296,3.769520732364028
GCA_001898255.1,2805,4645,1117,1802,60,39.82174688057041,64.24242424242425,2.13903743315508
GCA_002439165.1,4629,6596,1442,2516,82,31.151436595376968,54.352992006912935,1.771440915964571
GCA_900100115.1,3716,6021,1382,2303,126,37.19052744886975,61.97524219590959,3.3907427341227128
GCA_002401105.1,2305,3903,926,1519,86,40.17353579175705,65.90021691973969,3.7310195227765726
GCA_002382405.1,1300,2186,595,908,26,45.76923076923077,69.84615384615384,2.0
GCA_003034215.1,2899,4803,1117,1763,65,38.53052776819593,60.81407381855812,2.242152466367713
GCA_001618465.2,3563,5855,1385,2278,104,38.871737300028066,63.934886331742916,2.9188885770418187
GCA_009848495.1,2705,4804,1120,1736,74,41.40480591497228,64.17744916820702,2.7356746765249538
GCA_002781585.1,2856,4822,1148,1801,85,40.19607843137255,63.06022408963585,2.976190476190476
GCA_903819435.1,5031,8019,1757,2979,263,34.92347445835818,59.2128801431127,5.227588948519181
GCA_002251835.1,3062,4831,1091,1791,61,35.63030698889615,58.491182233834095,1.9921619856303068
GCA_000755305.1,2887,4529,1128,1802,75,39.071700727398685,62.41773467267059,2.5978524419812956
GCA_900141715.1,2959,5370,1300,2009,117,43.93376140588037,67.89455897262589,3.954038526529233
GCA_002023305.1,3708,5828,1354,2244,101,36.515641855447676,60.517799352750814,2.7238403451995685
GCA_900103755.1,3172,4928,1137,1878,82,35.844892812105925,59.20554854981085,2.5851197982345524
GCA_000173115.1,1361,2517,652,1004,28,47.90595150624541,73.76928728875826,2.0573108008817047
GCA_000735535.1,3480,6114,1386,2241,260,39.827586206896555,64.39655172413794,7.471264367816093
GCA_002337205.1,2691,4063,1007,1677,44,37.421033073206985,62.31884057971014,1.6350798959494612
GCA_005943945.1,4023,6760,1465,2523,106,36.4156102411136,62.71439224459358,2.6348496147153866
GCA_000797445.1,3567,5741,1276,2125,72,35.77235772357724,59.573871600784976,2.0185029436501263
GCA_009921505.1,2275,3325,879,1376,39,38.637362637362635,60.48351648351649,1.7142857142857144
GCA_009663595.1,2003,3403,852,1299,38,42.53619570644034,64.85272091862207,1.8971542685971046
GCA_013205245.1,2217,4183,1062,1618,49,47.902571041948576,72.98150654036986,2.2101939557961208
GCA_900128945.1,4823,7169,1605,2733,91,33.278042712004975,56.66597553390006,1.8867924528301887
GCA_000252855.1,2025,3432,856,1312,38,42.27160493827161,64.79012345679013,1.876543209876543
GCA_002454095.1,2703,4525,1086,1727,53,40.17758046614872,63.89197188309286,1.9607843137254901
GCA_900186425.1,2384,4207,1013,1572,56,42.491610738255034,65.93959731543623,2.348993288590604
GCA_013043265.1,2193,3504,886,1398,49,40.40127678978568,63.748290013679885,2.2343821249430005
GCA_002201315.1,3226,5730,1339,2147,136,41.50650960942344,66.55300681959082,4.215747055176689
GCA_007097265.1,3475,5960,1385,2269,126,39.856115107913666,65.29496402877697,3.6258992805755397
GCA_002335345.1,1522,2619,674,1050,28,44.2838370565046,68.98817345597898,1.8396846254927726
GCA_013276165.1,2155,3718,866,1351,63,40.185614849187935,62.691415313225065,2.923433874709977
GCA_003633785.1,5617,8877,1921,3349,229,34.19975075663165,59.622574327933066,4.076909382232508
GCA_014220065.1,4345,6694,1526,2605,94,35.12082853855006,59.95397008055235,2.1634062140391253
GCA_900108025.1,2901,4625,1100,1772,81,37.91795932437091,61.082385384350225,2.792140641158221
GCA_006491645.1,3672,5746,1297,2124,88,35.32135076252723,57.84313725490197,2.3965141612200433
GCA_002352665.1,3567,5999,1361,2253,84,38.155312587608634,63.1623212783852,2.3549201009251473
GCA_002023565.1,3638,6010,1397,2325,112,38.40021990104453,63.90874106652007,3.0786146234194613
GCA_003514105.1,4077,3211,823,1462,30,20.186411577140053,35.85970076036301,0.7358351729212657
GCA_004684835.1,3136,4865,1132,1829,67,36.0969387755102,58.32270408163265,2.1364795918367347
GCA_003865365.1,3111,5128,1209,1912,62,38.862102217936354,61.459337833494054,1.992928318868531
GCA_014220675.1,3804,5987,1409,2340,115,37.039957939011565,61.51419558359621,3.0231335436382754
GCA_003335675.1,2531,4550,1087,1669,86,42.94745160015804,65.94231529039905,3.397866455946266
GCA_002205795.1,2427,4275,1072,1649,63,44.169756901524515,67.94396374124435,2.595797280593325
GCA_004359195.1,2849,4778,1152,1844,67,40.43524043524043,64.72446472446472,2.3517023517023516
GCA_003992675.1,3085,5326,1223,2021,76,39.643435980551054,65.51053484602917,2.4635332252836304
GCA_002940745.1,2851,5088,1149,1838,70,40.301648544370394,64.4686075061382,2.455278849526482
GCA_003122385.1,4917,8250,1780,3036,267,36.20093552979459,61.74496644295302,5.430140329469189
GCA_003331265.1,1429,2622,704,1054,34,49.265220433869835,73.75787263820854,2.3792862141357594
GCA_004349155.1,3413,5814,1364,2197,100,39.96484031643715,64.37152065631409,2.929973630237328
GCA_003254545.1,4317,7326,1638,2720,194,37.94301598332176,63.0067176279824,4.4938614778781565
