ACCESION,HISTORY,MEROPS ID,NAME,Related EC entry
,,M66.001,StcE peptidase,
,,M66.UNW,family M66 non-peptidase homologues,
,,M66.UPW,family M66 unassigned peptidases,
,,M67.001,PSMD14 peptidase,
,,M67.002,Csn5 peptidase,
,,M67.003,STAM-binding protein-like 1,
,,M67.004,Brcc36 isopeptidase,
,,M67.005,histone H2A deubiquitinase MYSM1,
,,M67.006,STAMBP isopeptidase,
,,M67.007,C6.1A-like putative peptidase,
,,M67.008,putative peptidase (Homo sapiens chromosome 2),
,,M67.009,Mec peptidase,
,,M67.010,JAMM-like protein (Archaeoglobus-type),
,,M67.011,MPN domain-containing protein (Homo sapiens),
,,M67.971,Mername-AA168 protein,
,,M67.972,COP9 signalosome subunit 6,
,,M67.973,26S proteasome non-ATPase regulatory subunit 7,
,,M67.974,eukaryotic translation initiation factor 3 subunit F,
,,M67.975,IFP38 peptidase homologue,
,,M67.976,Mername-AA307 protein,
,,M67.A01,At1g22920 (Arabidopsis thaliana),
,,M67.A02,At1g71230 (Arabidopsis thaliana),
,,M67.A03,At1g80210 (Arabidopsis thaliana),
,,M67.A04,At1g48790 (Arabidopsis thaliana)-type peptidase,
,,M67.A05,At1g10600 (Arabidopsis thaliana)-type peptidase,
,,M67.A06,At4g16144 (Arabidopsis thaliana)-type peptidase,
,,M67.A09,Cg2224 protein (Drosophila melanogaster),
,,M67.A10,F37A4.5 protein (Caenorhabditis elegans),
,,M67.A11,rpn-11 g.p. (Caenorhabditis elegans),
,,M67.A12,mybH g.p. (Dictyostelium discoideum),
,,M67.A13,csn5 g.p. (Dictyostelium discoideum),
,,M67.A14,sst2 g.p. (Schizosaccharomyces pombe),
,,M67.A15,DG1039 g.p. (Dictyostelium discoideum),
,,M67.UNA,subfamily M67A non-peptidase homologues,
,,M67.UNB,subfamily M67B non-peptidase homologues,
,,M67.UNC,subfamily M67C non-peptidase homologues,
,,M67.UNW,family M67 non-peptidase homologues,
,,M67.UPA,subfamily M67A unassigned peptidases,
,,M67.UPB,subfamily M67B unassigned peptidases,
,,M67.UPC,subfamily M67C unassigned peptidases,
,,M67.UPW,family M67 unassigned peptidases,
,,M72.001,peptidyl-Asp metallopeptidase,EC 3.4.24.33
,,M72.002,CpaA g.p. (Acinetobacter baumannii),
,,M72.UNW,family M72 non-peptidase homologues,
,,M72.UPW,family M72 unassigned peptidases,
,,M73.001,camelysin,
,,M73.A01,spore coat-associated protein N (Bacillus subtilis),
,,M73.UPW,family M73 unassigned peptidases,
,,M74.UNW,family M74 non-peptidase homologues,
,,M74.UPW,family M74 unassigned peptidases,
,,M75.001,imelysin,
,,M75.UPW,family M75 unassigned peptidases,
,,M76.001,Atp23 peptidase (animal-type),
,,M76.002,ATP23 peptidase (Saccharomyces cerevisiae-type),
,,M76.A01,PF14_0396 g.p. (Plasmodium falciparum),
,,M76.A02,ATP23 peptidase (Schizosaccharomyces pombe-type),
,,M76.A03,DDB_G0270738 g.p. (Dictyostelium discoideum),
,,M76.UNW,family M76 non-peptidase homologues,
,,M76.UPW,family M76 unassigned peptidases,
,,M77.001,tryptophanyl aminopeptidase 7-DMATS-type peptidase,EC 3.4.11.17
,,M77.002,tryptophanyl aminopeptidase FgaPT1 (Aspergillus fumigatus),EC 3.4.11.17
,,M77.003,tryptophanyl aminopeptidase cdpNPT-type peptidase,EC 3.4.11.17
,,M77.004,tryptophanyl aminopeptidase FtmPT1-type peptidase,EC 3.4.11.17
,,M77.UPW,family M77 unassigned peptidases,
,,M78.001,ImmA peptidase,
,,M78.002,IrrE peptidase (Deinococcus sp.),
,,M78.UNW,family M78 non-peptidase homologues,
,,M78.UPW,family M78 unassigned peptidases,
,,M80.001,Wss1 peptidase (Saccharomyces-type),
,,M80.A01,F14J16.17 protein (Arabidopsis thaliana),
,,M80.A02,At1g80210 protein (Arabidopsis thaliana),
,,M80.A03,wss1 g.p. (Schizosaccharomyces pombe),
,,M80.A04,SPCC1442.07c g.p. (Schizosaccharomyces pombe),
,,M80.UNW,family M80 non-peptidase homologues,
,,M80.UPW,family M80 unassigned peptidases,
,,M81.001,microcystinase MlrC,
,,M81.UPW,family M81 unassigned peptidases,
,,M82.001,PrsW peptidase,
,,M82.UPW,family M82 unassigned peptidases,
,,M84.001,MpriBi peptidase (Bacillus sp.),
,,M84.UNW,family M84 non-peptidase homologues,
,,M84.UPW,family M84 unassigned peptidases,
,,M85.001,NleC peptidase (Escherichia coli),
,,M85.UPW,family M85 unassigned peptidases,
,,M86.001,PghP gamma-polyglutamate hydrolase (bacteriophage),
,,M86.UNW,family M86 non-peptidase homologues,
,,M86.UPW,family M86 unassigned peptidases,
,,M87.001,chloride channel accessory protein 1,
,,M87.002,chloride channel accessory protein 4,
,,M87.003,chloride channel accessory protein 2,
,,M87.004,chloride channel accessory protein 7 (Mus musculus),
,,M87.005,chloride channel accessory protein 4 (Mus musculus),
,,M87.006,chloride channel accessory protein 1 (Mus musculus),
,,M87.UNW,family M87 non-peptidase homologues,
,,M87.UPW,family M87 unassigned peptidases,
,,M88.001,IMPa peptidase (Pseudomonas aeruginosa),
,,M88.UPW,family M88 non-peptidase homologues,
,,M90.001,MtfA peptidase,
,,M90.UNW,family M90 non-peptidase homologues,
,,M90.UPW,family M90 unassigned peptidases,
,,M91.001,NleD peptidase (Escherichia coli-type),
,,M91.UNW,family M91 non-peptidase homologues,
,,M91.UPW,family M91 unassigned peptidases,
,,M93.001,BACCAC_01431 g.p. (Bacteroides caccae) and similar,
,,M93.UNW,family M93 non-peptidase homologues,
,,M93.UPW,family M93 unassigned peptidases,
,,M95.001,abylysin (Pyrococcus abyssi),
,,M95.002,jannalysin (Methanocaldococcus jannaschii),
,,M95.003,selecase (Methanocaldococcus jannaschii),
,,M95.UPW,family M95 unassigned peptidases,
,,M97.001,EcxAB peptidase,
,,M97.UPW,family M97 unassigned peptidases,
,,M98.001,YghJ g.p. (Escherichia coli),
,,M98.A01,LOC100535908 g.p. (Brachydanio rerio),
,,M98.A02,LOC100535998 g.p. (Brachydanio rerio),
,,M98.A03,TRPM8 channel-associated factor 2,
,,M98.UNW,family M98 non-peptidase homologues,
,,M98.UPW,family M98 unassigned peptidases,
,,M99.001,Csd4 peptidase (Helicobacter pylori),
,,M9G.029,"MAP1 peptidase (Myxococcus xanthus, Pimelobacter sp.)",
,,N01.001,nodavirus peptide lyase,EC 3.4.23.44
,,N01.UPW,family N1 unassigned peptide lyases,
,,N02.001,tetravirus coat protein,
,,N02.UNW,family N2 non-lyase homologues,
,,N02.UPW,family N2 unassigned peptide lyases,
,,N04.001,Tsh-associated self-cleaving domain (Escherichia coli) and similar,
,,N04.002,EspP gamma protein autotransporter domain (Escherichi-type),
,,N04.UNW,family N4 non-lyase homologues,
,,N04.UPW,family N4 unassigned peptide lyases,
,,N05.001,picobirnavirus self-cleaving protein,
,,N05.UPW,family N5 unassigned peptide lyases,
,,N06.001,YscU protein,
,,N06.002,SpaS protein (Salmonella sp.),
,,N06.003,EscU protein (Escherichia coli),
,,N06.004,HrcU protein (Xanthomonas sp.),
,,N06.A01,FlhB protein (Escherichia coli),
,,N06.UNW,family N6 non-lyase homologues,
,,N06.UPW,family N6 unassigned peptide lyases,
,,N07.001,reovirus type 1 coat protein,
,,N07.002,aquareovirus coat protein,
,,N07.UPW,family N7 unassigned peptide lyases,
,,N08.001,poliovirus capsid VP0-type self-cleaving protein,
,,N08.UNW,family N8 non-lyase homologue,
,,N08.UPW,family N8 unassigned peptide lyases,
,,N09.001,intein-containing V-type proton ATPase catalytic subunit A,EC 3.6.3.14
,,N09.UNW,family N9 non-lyase homologue,
,,N09.UPW,family N9 unassigned peptide lyases,
,,N10.001,intein-containing DNA gyrase subunit A precursor,
,,N10.002,intein-containing replicative DNA helicase precursor,
,,N10.003,intein-containing DNA polymerase III subunit alpha precursor,EC 2.7.7.7
,,N10.004,intein-containing translation initiation factor IF-2 precursor,
,,N10.005,intein-containing DNA polymerase II large subunit DP2 precursor Mername-AA281,
,,N10.006,intein-containing DNA polymerase II large subunit DP2 precursor Mername-AA282,EC 2.7.7.7
,,N10.007,intein-containing DNA-dependent DNA polymerase precursor,
,,N10.008,intein-containing DNA gyrase subunit A (Mycobacterium xenopi),
,,N10.009,Mtu recA intein (Mycobacterium sp.),
,,N10.UNW,family N10 non-lyase homologue,
,,N10.UPW,family N10 unassigned peptide lyases,
,,N11.001,intein-containing chloroplast ATP-dependent peptide lyase,
,,N11.UPW,family N11 unassigned peptide lyases,
,,P01.001,DmpA aminopeptidase,
,,P01.002,BapA peptidase (Sphingosinicella xenopeptidilytica),
,,P01.003,BapF peptidase (Pseudomonas sp.),
,,P01.101,pantetheinyl hydrolase ThnT precursor,
,,P01.102,NylC g.p. (Flavobacterium sp. K172),
,,P01.UNW,family P01 non-peptidase homologues,
,,P01.UPW,family P01 unassigned peptidases,
,,P02.001,EGF-like module containing mucin-like hormone receptor-like 2,
,,P02.002,CD97 antigen (human type),
,,P02.003,EGF-like module containing mucin-like hormone receptor-like 3,
,,P02.005,EGF-like module containing mucin-like hormone receptor-like 4,
,,P02.006,cadherin EGF LAG seven-pass G-type receptor 2 precursor (Homo sapiens),
,,P02.007,Gpr64 (Mus musculus)-type protein,
,,P02.008,GPR56 (Homo sapiens)-type protein,
,,P02.009,latrophilin 2,
,,P02.010,latrophilin-1,
,,P02.011,latrophilin 3,
,,P02.013,ETL protein,
,,P02.014,G protein-coupled receptor 112,
,,P02.015,seven transmembrane helix receptor,
,,P02.016,Gpr114 protein,
,,P02.017,GPR126 vascular inducible G protein-coupled receptor,
,,P02.018,GPR125 (Homo sapiens)-type protein,
,,P02.019,GPR116 (Homo sapiens)-type G-protein coupled receptor,
,,P02.020,GPR128 (Homo sapiens)-type G-protein coupled receptor,
,,P02.021,GPR133 (Homo sapiens)-type protein,
,,P02.022,GPR110 G-protein coupled receptor,
,,P02.023,GPR97 protein,
,,P02.024,KPG_006 protein,
,,P02.025,KPG_008 protein,
,,P02.026,KPG_009 protein,
,,P02.027,brain angiogenesis inhibitor 3,
,,P02.028,GPR113 protein,
,,P02.029,brain-specific angiogenesis inhibitor 2,
,,P02.030,brain-specific angiogenesis inhibitor 3 (Mus musculus),
,,P02.031,G protein-coupled receptor 128 (Mus musculus-type),
,,P02.032,G protein-coupled receptor 116,
,,P02.033,CD97 antigen (mouse-type),
,,P02.034,mCG4533 protein (Mus musculus),
,,P02.035,G protein-coupled receptor 113,
,,P02.036,polycystin-1,
,,P02.038,KIAA1879 protein,
,,P02.039,polycystic kidney disease 1-like 3,
,,P02.040,receptor for egg jelly 3 protein (Strongylocentrotus purpuratus),
,,P02.041,adhesion G protein-coupled receptor B1,
,,P02.042,adhesion G protein-coupled receptor F4,
,,P02.950,Gpr125 protein,
,,P02.951,EGF-like module containing mucin-like hormone receptor-like 1 (Mus musculus) [Ser->Ala replacement],
,,P02.953,protocadherin Flamingo 2,
,,P02.A01,Cirl (Drosophila melanogaster),
,,P02.A02,lat-1 g.p. (Caenorhabditis elegans),
,,P02.A03,si:ch211-119b12.8 g.p. (Brachydanio rerio),
,,P02.A04,si:dkey-30j22.5 g.p. (Brachydanio rerio),
,,P02.A05,LOC793123 g.p. (Brachydanio rerio),
,,P02.A06,LOC797830 g.p. (Brachydanio rerio),
,,P02.A07,LOC799479 g.p. (Brachydanio rerio),
,,P02.UNA,family P02 non-peptidase homologues,
,,P02.UNB,subfamily P2B non-peptidase homologues,
,,P02.UPA,subfamily P02A unassigned peptidases,
,,P02.UPB,subfamily P2B unassigned peptidases,
,,P02.UPW,family P02 unassigned peptidases,
,,S01.003,mast cell peptidase 2 (Mus musculus),
,,S01.004,Cma2 g.p. (Mus musculus),
,,S01.005,mast cell peptidase 4 (Rattus),
,,S01.008,mast cell peptidase 10 (Rattus),
,,S01.009,mast cell peptidase 8 (Rattus),
,,S01.011,testisin,
,,S01.012,mast cell peptidase 3 (Rattus),
,,S01.013,Nudel peptidase,
,,S01.017,kallikrein-related peptidase 5,
,,S01.018,scolexin,
,,S01.019,corin,
,,S01.020,kallikrein-related peptidase 12,
,,S01.021,DESC1 peptidase,
,,S01.022,ovochymase domain 1,
,,S01.023,flavoxobin,
,,S01.024,ovochymase domain 2,
,,S01.025,mast cell peptidase 6 (mouse numbering),
,,S01.026,mast cell peptidase 7 (mouse numbering),
,,S01.028,tryptase gamma 1,
,,S01.029,kallikrein-related peptidase 14,
,,S01.030,granzyme N,
,,S01.031,peptidase 9 (Dermatophagoides-type),
,,S01.034,"transmembrane peptidase, serine 4",
,,S01.035,brachyurin-T,
,,S01.036,granzyme O,
,,S01.037,kallikrein 1-related peptidase b5 (Mus sp.),
,,S01.038,kallikrein 1-related peptidase b21 (Mus musculus),
,,S01.039,kallikrein 1-related peptidase b22 (Mus musculus),
,,S01.040,chymotrypsin-like enzyme (Lepidoptera),
,,S01.041,kallikrein 1-related peptidase b11,
,,S01.042,intestinal serine peptidase (rodent),
,,S01.045,TESP2 peptidase (Mus musculus),
,,S01.047,human airway trypsin-like peptidase,
,,S01.048,Xesp-1 g.p. (Xenopus sp.),
,,S01.049,Xesp-2 g.p. (Xenopus laevis),
,,S01.050,XMT-SP1 g.p. (Xenopus laevis),
,,S01.052,kallidin-releasing enzyme (Bitis arietans),
,,S01.054,tryptase delta 1 (Homo sapiens),
,,S01.055,trypsin 5 (mouse numbering),
,,S01.057,trypsin 8 (mouse numbering),
,,S01.058,trypsin 9 (mouse numbering),
,,S01.059,trypsin 10 (mouse numbering),
,,S01.060,trypsin 11 (mouse numbering),
,,S01.061,trypsin 12 (mouse numbering),
,,S01.062,trypsin 15 (mouse numbering),
,,S01.063,trypsin 16 (mouse numbering),
,,S01.064,trypsin 20 (mouse numbering),
,,S01.067,kallikrein 1-related peptidase b8,
,,S01.069,kallikrein 1-related peptidase b24 (Mus musculus),
,,S01.070,kallikrein 1-related peptidase b26 (Mus musculus),
,,S01.071,kallikrein 1-related peptidase b9 (Mus musculus),
,,S01.072,matriptase-3,
,,S01.073,kallikrein 1-related peptidase b27 (Mus musculus),
,,S01.074,marapsin,
,,S01.075,tryptase-6,
,,S01.078,ovochymase-1 domain 1,
,,S01.079,"transmembrane peptidase, serine 3",
,,S01.081,kallikrein-related peptidase 15,
,,S01.082,spermosin (Halocynthia roretzi),EC 3.4.21.99
,,S01.085,Mername-AA031 peptidase,
,,S01.086,30kP peptidase A (Bombyx-type),
,,S01.087,TMPRSS13 peptidase,
,,S01.088,Mername-AA038 peptidase,
,,S01.090,hypodermin B,
,,S01.091,natural killer cell peptidase 1 (Rattus norvegicus),
,,S01.092,trypsin Va (rodent),
,,S01.093,trypsin Vb (Rattus norvegicus),
,,S01.094,trypsin 1 (Rattus-type),
,,S01.095,vascular chymase (Rattus norvegicus),
,,S01.096,granzyme B (Equus-type),
,,S01.097,granzyme-like protein 1 (Rattus norvegicus),
,,S01.099,Prss43 peptidase,
,,S01.102,trypsin (Streptomyces erythraeus-type),
,,S01.103,trypsin (fungal),
,,S01.104,1700007n14rik protein (Mus musculus) and similar,
,,S01.105,Mername-AA204 peptidase,
,,S01.106,Prss44 peptidase,
,,S01.107,Mername-AA206 peptidase,
,,S01.108,tryptase-5,
,,S01.109,astrovirus serine peptidase,
,,S01.110,trypsin alpha (insect),
,,S01.111,hypodermin A,
,,S01.112,cocoonase,
,,S01.113,vitellin-degrading peptidase (Bombyx-type),
,,S01.114,trypsin theta (insect),
,,S01.115,trypsin iota (insect),
,,S01.116,trypsin zeta (insect),
,,S01.117,trypsin eta (insect),
,,S01.118,"tryptase (mammalian, non-Homo sapiens-type)",
,,S01.119,trypsin-2 type C,
,,S01.120,trypsin-2 type B,
,,S01.122,brachyurin-C,EC 3.4.21.32
,,S01.123,euphauserase,
,,S01.124,trypsin Y,
,,S01.125,trypsin-1 (fish),
,,S01.126,trypsin-3 (fish),
,,S01.127,cationic trypsin (Homo sapiens-type),
,,S01.128,trypsin (Petromyzon-type),
,,S01.129,trypsin 4 (Mus musculus) and similar,
,,S01.130,trypsin (mosquito type),
,,S01.132,mannan-binding lectin-associated serine peptidase-3,
,,S01.136,"granzyme B, rodent-type",EC 3.4.21.79
,,S01.137,granzyme C,
,,S01.144,cercarial elastase (Schistosoma sp.),
,,S01.145,mastin,
,,S01.147,granzyme H,
,,S01.148,granzyme J,
,,S01.149,mast cell peptidase 4 (mouse numbering),
,,S01.163,kallikrein 1-related peptidase b16 (Mus musculus),EC 3.4.21.54
,,S01.164,kallikrein 1-related peptidase b1,
,,S01.165,kallikrein 1-related peptidase c10 (Rattus norvegicus),
,,S01.166,proteolytic lectin (Anopheles-type),
,,S01.168,chymotrypsin m-type 2 (insect),
,,S01.171,kallikrein 1 (Equus caballus),
,,S01.174,mesotrypsin,
,,S01.176,batroxobin,
,,S01.177,crotalase,
,,S01.180,platelet-aggregating venom peptidase,
,,S01.181,bilineobin,
,,S01.183,trypsin IV (Rattus norvegicus),
,,S01.184,factor V activator (Daboia russellii),EC 3.4.21.95
,,S01.186,snake venom plasminogen activator,
,,S01.187,peptidase 6 (Dermatophagoides sp.),
,,S01.188,capillary permeability-increasing enzyme-2 (Gloydius-type),
,,S01.189,complement component C1r-like peptidase,
,,S01.190,tissue kallikrein (Mastomys natalensis),
,,S01.194,complement component C2a,
,,S01.195,mast cell protease 8-like 2 (Rattus norvegicus),
,,S01.197,mast cell protease 8-like 3 precursor (Rattus norvegicus),
,,S01.200,Snake peptidase (Insecta),
,,S01.201,Easter peptidase,
,,S01.202,Gastrulation-defective peptidase,
,,S01.203,melanization peptidase-2 (Drosophila melanogaster) and similar,
,,S01.204,prophenoloxidase-activating peptidase-I,
,,S01.205,pancreatic endopeptidase E form B,
,,S01.206,pancreatic elastase IIB,
,,S01.207,9930019B18Rik protein,
,,S01.209,complement component C1rB (Mus musculus) and similar,
,,S01.210,complement component C1sB (Mus musculus),
,,S01.222,"coagulation factor G, activated",
,,S01.225,Stubble peptidase (Insecta),
,,S01.228,hepatocyte growth factor activator,
,,S01.230,Prss47 peptidase,
,,S01.234,peptidase 3 (Dermatophagoides-type),
,,S01.235,acutobin,
,,S01.237,neurotrypsin,
,,S01.243,lumbrokinase,
,,S01.245,ovochymase domain 3,
,,S01.246,kallikrein-related peptidase 10,
,,S01.247,epitheliasin,
,,S01.248,putative peptidase similar to natural killer cell peptidase 1 (Rattus norvegicus),
,,S01.250,testis serine peptidase 6,
,,S01.252,prosemin,
,,S01.253,halystase,
,,S01.254,mast cell peptidase 8 (Mus musculus),
,,S01.256,chymopasin,
,,S01.257,kallikrein-related peptidase 11,
,,S01.258,trypsin-2 type A,
,,S01.260,B1598 peptidase,
,,S01.263,SAM-P20 peptidase,
,,S01.265,streptogrisin C,
,,S01.266,streptogrisin D,
,,S01.270,exfoliatin A,
,,S01.271,glutamyl peptidase BL,
,,S01.272,glutamyl peptidase BS,
,,S01.274,DegQ peptidase,
,,S01.275,DegS peptidase,
,,S01.276,yeast-lytic peptidase,
,,S01.277,HtrA1 peptidase (Homo sapiens-type),
,,S01.279,Deg2 chloroplast peptidase,
,,S01.281,arginyl peptidase,
,,S01.282,SplB peptidase (Staphylococcus aureus),
,,S01.283,SplC peptidase (Staphylococcus aureus),
,,S01.284,HtrA3 peptidase,
,,S01.285,HtrA4 peptidase,
,,S01.286,Tysnd1 peptidase,
,,S01.287,kallikrein 1-related peptidase c12 (Rattus norvegicus),
,,S01.288,kallikrein 1-related peptidase c8 (Rattus norvegicus),
,,S01.289,arginine esterase (Canis-type),
,,S01.290,renal kallikrein (Mastomys natalensis),
,,S01.291,TMPRSS12 peptidase,
,,S01.292,HAT-like putative peptidase 2,
,,S01.294,HAT-like 3 peptidase,
,,S01.297,peptidase similar to prostin,
,,S01.298,trypsin C,
,,S01.299,PRSS55 g.p. (Homo sapiens),
,,S01.303,mast cell peptidase-11 (rodent),
,,S01.304,mast cell peptidase-9 (Mus musculus),
,,S01.305,prophenoloxidase-activating peptidase (Bombyx-type),
,,S01.307,kallikrein-related peptidase 9,
,,S01.308,matriptase-2,
,,S01.309,umbilical vein peptidase,
,,S01.311,LCLP peptidase,
,,S01.312,SplE peptidase (Staphylococcus aureus),
,,S01.313,spinesin,
,,S01.314,strypsin-1,
,,S01.315,strypsin-2,
,,S01.316,CG4386 peptidase,
,,S01.317,Prss42 peptidase,
,,S01.318,marapsin-2,
,,S01.319,neutrophil serine peptidase 4,
,,S01.320,ovochymase-2,
,,S01.321,"transmembrane peptidase, serine 11F",
,,S01.322,ovochymase 1 domain 1,
,,S01.324,Mername-AA184 peptidase,
,,S01.325,epidermis-specific SP-like putative peptidase,
,,S01.326,testis serine peptidase 5,
,,S01.327,Mername-AA258 peptidase,
,,S01.329,Mername-AA207 peptidase,
,,S01.330,catroxase I,
,,S01.331,pallabin,
,,S01.332,pallabin 2,
,,S01.333,pallase,
,,S01.334,alpha-fibrinogenase (Vipera-type),
,,S01.335,calobin,
,,S01.336,catroxobin I,
,,S01.337,cerastobin,
,,S01.338,salmobin,
,,S01.339,cerastotin,
,,S01.340,serpentokallikrein-1 (Trimeresurus mucrosquamatus),
,,S01.341,brevinase,
,,S01.342,cerastocytin,
,,S01.343,mucofibrase 1,
,,S01.344,mucofibrase 4,
,,S01.345,mucofibrase 5,
,,S01.346,okinaxobin I,
,,S01.347,contortrixobin,
,,S01.348,acubin,
,,S01.349,acubin2,
,,S01.350,salmonase,
,,S01.352,elegaxobin (Trimeresurus elegans),
,,S01.353,KN-BJ peptidase 1 (Bothrops jararaca),
,,S01.354,KN-BJ peptidase 2 (Bothrops jararaca),
,,S01.355,elegaxobin II (Trimeresurus elegans),
,,S01.356,afaacytin (Cerastes cerastes),
,,S01.357,polyserase-IA unit 1,
,,S01.358,polyserase-IA unit 2,
,,S01.360,complement component C1sA (Mus musculus),
,,S01.362,testis serine peptidase 2 (human-type),
,,S01.364,HtrA-like peptidase (Listeria-type),
,,S01.365,TMPRSS11B peptidase,
,,S01.366,HlSP-type peptidase,
,,S01.368,"putative peptidase, serine-like 1 (Mus musculus)",
,,S01.371,putative peptidase similar to cattle testicular serine protease 2,
,,S01.372,TRAF3 interacting protein 3,
,,S01.373,Mername-AA268 putative granzyme,
,,S01.374,polyserase-3 unit 1,
,,S01.375,polyserase-3 unit 2,
,,S01.376,peptidase similar to tryptophan/serine protease,
,,S01.377,TPA: mast cell protease 4-like 1 precursor (Rattus norvegicus),
,,S01.379,similar to natural killer cell protease 7 (Rattus norvegicus),
,,S01.380,similar to natural killer cell protease 1 (Rattus norvegicus),
,,S01.381,similar to natural killer cell protease 1,
,,S01.382,similar to mast cell protease 8 (Rattus norvegicus),
,,S01.383,mast cell protease 1-like 2 (Rattus norvegicus),
,,S01.384,mast cell protease 1-like 3 (Rattus norvegicus),
,,S01.385,mast cell protease 1-like 4 (Rattus norvegicus),
,,S01.386,similar to implantation serine protease 2 (Rattus-type),
,,S01.387,Mername-AA255 peptidase,
,,S01.389,hypothetical protein LOC691670 (Rattus norvegicus),
,,S01.390,putative peptidase similar to plasma kallikrein (rodent),
,,S01.391,ovochymase (Branchiostoma-type),
,,S01.392,allergen Sar s 3,
,,S01.393,NAPase (Nocardiopsis alba),
,,S01.394,hypothetical peptidase LOC100287362,
,,S01.395,hypothetical peptidase LOC138652,
,,S01.396,coagulation factor Xa (Tropidechis-type),
